Large Cap,Mid Cap,Small Cap,International Developed,Emerging Markets,US Agg Bond,US High Yield,US Treasury,Corporate,Gold,Oil,Private Equity,Venture Capital,Angel Venture,Cash
0.0,1.8265299408351917e-16,0.0,0.0,1.2676753885158173e-17,0.0,2.641427765031693e-17,0.0,0.0,9.901604446324718e-17,1.1636068276300313e-18,0.4599880000701101,0.5400119999298902,1.2672974304180824e-16,3.6656593888976027e-17
0.0,1.260071814423633e-16,0.08915615787742083,0.0,2.836677897607808e-17,7.750469355899066e-17,0.0,5.241522227485264e-18,0.0,0.0,0.0,0.41436336621258546,0.49648047590999395,0.0,5.4423571185635375e-18
0.0,0.0,0.22961419830368826,0.0,0.0,0.0,0.0,4.817318657508954e-17,8.323916856785569e-17,1.880542772124556e-16,2.6249420954842112e-17,0.33516469072017796,0.4352211109761339,1.0276505748957467e-16,7.272204100074948e-18
1.7211158634164203e-16,3.469446951953614e-16,0.2593850856815808,0.0,0.0,1.4523831790605855e-18,0.0,2.4705555494204616e-18,0.0,2.8119719745073943e-17,2.7562887381506222e-17,0.33365260975072913,0.4069623045676897,0.0,0.0
9.569939255154196e-17,2.6691481239609815e-16,0.33443327890329805,0.0,1.762973444558327e-17,0.0,0.0,0.0,0.0,0.0,4.742333190142205e-17,0.2792141543788196,0.3863525667178824,0.0,0.0
2.0245246133302753e-16,0.0,0.3933040573387548,0.0,3.168075713726441e-17,6.98673153699647e-17,0.0,0.0,3.02341684809291e-17,2.0725558623897298e-17,8.966749840099066e-18,0.2570287060285016,0.3496672366327436,3.8833859344477606e-17,1.8015477206457627e-17
5.775230529808289e-16,0.0,0.43486681633719726,3.1702393476067523e-17,0.0,0.0,0.0,0.0,0.0,6.490661357134514e-17,1.101554404040941e-17,0.2345013040705197,0.3306318795922832,1.1496135866954339e-16,1.081568455377691e-16
0.0,3.1478145126866703e-17,0.4770726030084878,5.845985151501063e-17,9.546421173185457e-17,0.0,6.374387348328862e-17,0.0,0.0,1.1257477281121083e-17,0.0,0.2109203236181427,0.3120070733733701,0.0,0.0
0.0,4.683885582940207e-16,0.5129290083702509,0.0,1.0430020343988073e-17,0.0,1.495913196027633e-17,2.6471670930343956e-17,1.0244925584700913e-17,0.0,7.499473480481007e-17,0.19489873138770866,0.29217226024204024,1.5699597806177072e-16,8.667443745030895e-17
3.7635952933173207e-16,3.294082965887221e-17,0.5378077629710721,9.581502655459918e-17,6.002385231559655e-18,0.0,0.0,0.0,4.318471817941297e-17,0.018073703549146496,7.560588642435543e-18,0.1698196175190776,0.27429891596070355,0.0,0.0
7.269666750050922e-17,0.0,0.5511806096022356,0.0,0.0,1.6353840616673553e-18,6.024226870744844e-17,8.860703444554934e-17,4.0721593171501855e-17,0.04089467629449944,0.0,0.15206311898905903,0.25586159511420603,1.0346735500378768e-17,0.0
