Large Cap,Mid Cap,Small Cap,International Developed,Emerging Markets,US Agg Bond,US High Yield,US Treasury,Corporate,Gold,Oil,Private Equity,Venture Capital,Angel Venture,Cash
0.0,0.0,0.5582730355681076,0.0,1.8278510078777344e-16,4.280972483569494e-17,4.332363523753074e-17,1.2792488331883809e-16,0.0,0.05491440364145939,0.0,0.14275633987712777,0.24405622091330742,0.0,0.0
1.6550975222966594e-17,0.0,0.5723213606093973,5.150923424783625e-17,0.0,8.159155496130926e-17,1.8718769830363113e-16,0.0,1.8405731175455173e-16,0.07421252461396936,0.0,0.12632301435975027,0.22714310041688435,0.0,1.590776665961506e-16
0.0,0.0,0.5818890200353747,0.0,0.0,1.7978135120659543e-17,1.5953461682364442e-18,4.989968648308102e-18,4.455621154643654e-18,0.08897532744782422,4.756192240365908e-17,0.11425952815831471,0.2148761243584865,2.8340507035100347e-17,6.9998852497854e-17
1.178082357960431e-17,7.622318095309857e-17,0.5937640018237678,1.5290009360915942e-16,0.0,0.0,1.77227914209603e-16,2.4530789099558625e-17,0.0,0.10253707803024885,5.838755528449712e-17,0.10204087394824093,0.20165804619774233,0.0,1.0400555681665596e-16
0.0,0.0,0.6031143181446573,0.0,0.0,3.5697336632201277e-17,0.0,0.0,0.0,0.11516031371182484,8.204171446984675e-17,0.09178239001818354,0.18994297812533464,4.0281237367971653e-16,0.0
2.217781603046753e-16,0.0,0.6111810178464598,0.0,0.0,7.966836824254654e-17,1.932749018413015e-16,0.0,1.3664746204854642e-16,0.12635199110967824,2.7334824149228162e-17,0.08251521680908107,0.17995177423478068,0.0,1.3520599422108757e-17
4.4387158090132823e-16,9.96126236987164e-18,0.6186102607476157,0.0,0.0,1.4820349103381085e-16,3.089657034260755e-16,3.43159051891893e-17,4.5224351013813317e-17,0.13726352236159511,0.0,0.07329967383744955,0.1708265430533389,0.0,2.824947699988483e-17
0.0,0.0,0.625063971101947,5.852796110212441e-17,0.0,0.0,0.0,0.0,0.0,0.14688755460499786,5.642969485606862e-17,0.06478259823306348,0.16326587605999346,4.4257908191946844e-16,1.2572163209125143e-17
0.0,0.0,0.6298932231153337,0.0,0.0,2.213154510600091e-17,0.0,0.0,2.642678075920808e-16,0.15581281217023,0.0,0.058645951278113145,0.15564801343632378,0.0,2.509407571444829e-17
2.632618489874882e-16,8.436490174170661e-16,0.6340971437330561,0.0,0.0,3.1079059190569967e-16,2.2174773702368033e-16,0.0,2.920769763807974e-16,0.16501739012322578,1.3802184771454949e-17,0.05163423294310159,0.1492512332006151,0.0,2.4440016836528923e-17
0.0,0.0,0.6323476053295725,6.546668611581581e-17,1.7677959443780744e-16,0.017379702197269864,0.0,0.0,0.0,0.16784684531895144,1.4574958056516954e-16,0.04202154261025342,0.1404043045439542,5.239442820740648e-16,0.0
0.0,1.4544537569408756e-15,0.5404608060406486,0.0,0.0,0.19329225042084522,0.0,0.0,4.609464550385212e-16,0.1280566636356047,3.1967525991515186e-17,0.02283476079251018,0.11535551911039042,0.0,7.782837188423788e-18
3.719512808363751e-16,0.0,0.4863821913744536,0.0,0.0,0.29917741156564415,0.0,0.0,6.010976422131791e-16,0.10294932549536415,0.0,0.01034684467765628,0.10114422688688168,0.0,8.986268123307916e-17
0.0,8.285004773944112e-16,0.44818835374375127,0.0,0.0,0.37607934419932115,0.0,0.0,0.0,0.0860820935125081,0.0,0.0003984038653335626,0.08925180467910714,0.0,1.4309487028596502e-16
0.0,8.28402031896697e-16,0.4106475258611181,0.0,0.0,0.4371324445083434,1.4518607322891622e-16,1.386395087843839e-16,2.891306807903057e-15,0.07188262202897618,0.0,0.0,0.08033740760155952,0.0,0.0
2.10814572034346e-16,5.469764796175026e-16,0.3792328221273711,0.0,2.2491421537252297e-16,0.48577672040673103,2.553063401446235e-16,0.0,3.820178345377273e-15,0.06091033617315918,0.0,8.692025348242626e-17,0.07408012129273403,0.0,1.3079789546653713e-17
0.0,0.0,0.35532925350278394,0.0,0.0,0.5235764046275417,0.0,2.0602229806334265e-16,0.0,0.052675974712417015,0.0,0.0,0.06841836715728267,0.0,1.4331492871044972e-16
2.1052421193861497e-15,5.204605173466241e-15,0.33449922902996976,1.379569678531008e-15,4.895682029124939e-16,0.5566417507091505,1.2910139338918032e-15,0.0,7.18332108929157e-15,0.045196937708150337,4.1525370030376664e-16,9.238945214361541e-16,0.06366208255270964,8.72459615021005e-16,0.0
3.189163200609739e-15,7.694563378023194e-15,0.3171201398868588,2.0201657885120583e-15,9.209098061992199e-16,0.5838787823162558,1.4955051162083525e-15,5.831426400795239e-16,1.0256843129202068e-14,0.03911185287180716,7.402926120398107e-16,5.902494142382663e-16,0.05988922492504833,2.283747844312546e-15,6.006125762358414e-17
5.44810684390415e-15,0.0,0.2796700443529965,4.692374622467299e-15,1.3891882342104996e-15,0.5574602399960574,4.399565537415814e-15,0.08100372502307196,4.563503254878646e-14,0.03079185411888431,2.0344054789636268e-15,3.0242668442054186e-15,0.05107413650891978,3.644243943486727e-15,0.0
0.0,1.0338548826012875e-15,0.2391827348955217,0.0,0.0,0.5134956474696043,0.0,0.18302519186759036,0.0,0.02238372025526224,0.0,1.7812087469976394e-16,0.04191270551203949,0.0,0.0
0.0,8.722793939449523e-16,0.21037996654337357,0.0,0.0,0.4825257063716748,0.0,0.25530977781243125,0.0,0.016438377803480536,0.0,0.0,0.03534617146906645,0.0,0.0
0.0,0.0,0.18843057300814625,0.0,0.0,0.4582257506350742,0.0,0.31117350913094866,0.0,0.011762910006197867,0.0,0.0,0.03040725721975464,0.0,0.0
0.0,0.0,0.1720003247238819,0.0,0.0,0.440188918717586,0.0,0.35256105446764896,0.0,0.008614044352497914,0.0,0.0,0.026635657738504615,0.0,0.0
0.0,0.0,0.1587531679082108,0.0,0.0,0.4252428061140718,0.0,0.3865711977666509,0.0,0.005802801508349545,0.0,0.0,0.023630026702922018,0.0,0.0
0.0,0.0,0.1474805331993363,0.0,0.0,0.4129783119809058,0.0,0.4147523702626219,0.0,0.0037256486546444613,0.0,0.0,0.02106313590309049,0.0,0.0
0.0,3.7243905742053924e-14,0.13862446371986709,0.0,0.0,0.4030480915789816,0.0,0.437278599193271,0.0,0.0019229307067594567,0.0,0.0,0.019125914802694256,0.0,0.0
4.519543920993542e-13,0.0,0.13073674630592128,2.5686484730304703e-13,1.073160785611276e-13,0.3945224772807494,5.796421707495903e-13,0.45726061574288174,8.02332270414409e-13,0.00021611319643770753,1.9835847188337036e-13,8.402660130316641e-14,0.017264047471439548,1.0317885529663898e-13,3.4636605344905415e-14
0.0,0.0,0.12439974206143486,0.0,0.0,0.38591141868809914,0.0,0.4740516568190542,0.0,0.0,0.0,0.0,0.015637182445759994,0.0,0.0
0.0,0.0,0.11897925049241506,0.0,0.0,0.3781826907224184,0.0,0.488468189896558,1.7769321355196852e-13,0.0,0.0,0.0,0.014369868890627791,0.0,0.0
7.376619483651053e-13,6.660637338514542e-14,0.11399774216211828,6.792315865049165e-13,2.813123943774924e-13,0.3709983178351332,1.3324273052267575e-12,0.5018581476547147,2.5514707350954892e-12,2.2850361574264703e-12,5.154390003922623e-13,3.0904503422749396e-13,0.013145792338972154,2.0533194339593505e-13,9.776636095692773e-14
7.499753727531381e-14,8.326902839495113e-15,0.10978285050815784,7.272000043396399e-14,3.0521647074112225e-14,0.3655334279814881,1.0253059963180932e-13,0.5126019862719913,4.583495235763968e-13,1.0771688608485986e-13,5.689283839185004e-14,4.55918242466391e-14,0.012081735237373232,2.1437794838071526e-14,1.0425549469567648e-14
0.0,1.1352497300255746e-13,0.10601020053908339,0.0,0.0,0.3597948687587994,0.0,0.5231015312941206,0.0,0.0,0.0,0.0,0.01109339942202964,0.0,0.0
0.0,1.4688506005676287e-13,0.10251917195521025,0.0,0.0,0.3555144401676583,0.0,0.5316947212652895,0.0,0.0,0.0,0.0,0.010271666617395201,0.0,0.0
2.770626034772068e-14,0.0,0.09937400545555489,4.295375741647626e-14,1.720212528540996e-14,0.35058741061870347,1.0618603747403411e-15,0.5405499090461056,1.0382545585083494e-13,1.53092045856157e-13,3.5795011040227014e-14,3.046314076297972e-14,0.009488674879222992,1.434467120253681e-14,5.715093416778705e-15
