Year,Account,Asset,Invested,Weight,Return (Nominal),Inflation Rate,Return (Inflation Adjusted),Gross Gain,Tax,Net Gain,End Value,TOTAL ASK Cap (DKK),Goal,Redeemed Amount,Allocated Value,Goal Value,Utility (Keep),Utility (Redeem),Utility Δ,Redeemed
2045,NORMAL,Developed Markets - Equities,1605781.72,0.23203685421634526,0.1722462917900207,0.02,0.15224629179002072,244474.31229420123,0.0,244474.31229420123,1850256.0322942012,1799927.2028847022,,,,,,,,
2045,NORMAL,Emerging Markets State - Obligations,32639.130573401195,0.004716382736383716,-0.3845360594058094,0.02,-0.40453605940580944,-13203.705264595395,0.0,-13203.705264595395,19435.4253088058,1799927.2028847022,,,,,,,,
2045,NORMAL,High Yield Bonds - Obligations,19638.52779983853,0.0028377843360396313,0.4069982235969551,0.02,0.38699822359695507,7600.07537259693,0.0,7600.07537259693,27238.60317243546,1799927.2028847022,,,,,,,,
2045,NORMAL,Investment Grade Bonds - Obligations,128094.80331027976,0.01850981041282423,0.2985713450641825,0.02,0.27857134506418246,35683.54165387651,0.0,35683.54165387651,163778.34496415628,1799927.2028847022,,,,,,,,
2045,NORMAL,Government ZC Bonds - Obligations,3985604.474795926,0.5759233107238483,-0.114963673670292,0.02,-0.134963673670292,-537911.8217152124,0.0,-537911.8217152124,3447692.6530807135,1799927.2028847022,,,,,,,,
2046,NORMAL,Emerging Markets - Equities,1202326.86,0.1735708712748935,0.1148913128096221,0.02,0.0948913128096221,114090.37417167076,0.0,114090.37417167076,1316417.2341716709,2027617.9940496176,,,,,,,,
2046,NORMAL,Developed Markets - Equities,1501388.3,0.21674411844457273,0.1730691285840309,0.02,0.1530691285840309,229816.19874725956,0.0,229816.19874725956,1731204.4987472596,2027617.9940496176,,,,,,,,
2046,NORMAL,Emerging Markets State - Obligations,33580.44356514291,0.004847755665542767,-0.3045814152934403,0.02,-0.3245814152934403,-10899.587898555586,0.0,-10899.587898555586,22680.855666587322,2027617.9940496176,,,,,,,,
2046,NORMAL,High Yield Bonds - Obligations,6684.7347066532775,0.0009650247914076618,0.632611719076877,0.02,0.612611719076877,4095.1468202157275,0.0,4095.1468202157275,10779.881526869005,2027617.9940496176,,,,,,,,
2046,NORMAL,Investment Grade Bonds - Obligations,219409.0302008637,0.031674428813428766,0.4120342294730412,0.02,0.3920342294730412,86015.85009422284,0.0,86015.85009422284,305424.88029508654,2027617.9940496176,,,,,,,,
2046,NORMAL,Government ZC Bonds - Obligations,3963618.896760432,0.5721978009476894,-0.09485409789132604,0.02,-0.11485409789132604,-455237.8727724324,0.0,-455237.8727724324,3508381.0239879997,2027617.9940496176,,,,,,,,
2047,NORMAL,Emerging Markets - Equities,1161608.42,0.16596994922180933,0.4577048176107368,0.02,0.43770481761073676,508441.60161119606,201197.9871829463,307243.61442824977,1468852.0344282496,2284111.670296894,,,,,,,,
