Year,Final Wealth,Path_ID,source_folder
2062,440195.7315927669,91,P2_outputs_path_50_to_100
2063,435824.4503979707,91,P2_outputs_path_50_to_100
2064,436373.9079713736,91,P2_outputs_path_50_to_100
2065,440493.3965049536,91,P2_outputs_path_50_to_100
2066,479713.43930028775,91,P2_outputs_path_50_to_100
2067,480813.3000436814,91,P2_outputs_path_50_to_100
2068,500794.0178978746,91,P2_outputs_path_50_to_100
2069,474867.11223750224,91,P2_outputs_path_50_to_100
2070,462928.9787377976,91,P2_outputs_path_50_to_100
2071,442616.5019830033,91,P2_outputs_path_50_to_100
2072,415885.5992100233,91,P2_outputs_path_50_to_100
2073,409593.1548303939,91,P2_outputs_path_50_to_100
2074,466873.3106474946,91,P2_outputs_path_50_to_100
2075,,91,P2_outputs_path_50_to_100
2025,212586.14170636068,92,P2_outputs_path_50_to_100
2026,282576.8446448512,92,P2_outputs_path_50_to_100
2027,367587.690571193,92,P2_outputs_path_50_to_100
2028,444489.8913892314,92,P2_outputs_path_50_to_100
2029,551431.7998216999,92,P2_outputs_path_50_to_100
2030,659509.4374631201,92,P2_outputs_path_50_to_100
2031,726978.2369011939,92,P2_outputs_path_50_to_100
2032,854828.6752255169,92,P2_outputs_path_50_to_100
2033,954478.604401845,92,P2_outputs_path_50_to_100
2034,316992.3392979363,92,P2_outputs_path_50_to_100
2035,437553.0793398132,92,P2_outputs_path_50_to_100
2036,587388.8441172007,92,P2_outputs_path_50_to_100
2037,622424.755549556,92,P2_outputs_path_50_to_100
2038,635112.1264579206,92,P2_outputs_path_50_to_100
2039,632553.0425722764,92,P2_outputs_path_50_to_100
2040,731154.8353363047,92,P2_outputs_path_50_to_100
2041,551641.0576309535,92,P2_outputs_path_50_to_100
2042,583517.606072204,92,P2_outputs_path_50_to_100
2043,777964.0332732393,92,P2_outputs_path_50_to_100
2044,932540.9456848608,92,P2_outputs_path_50_to_100
2045,1120578.446854194,92,P2_outputs_path_50_to_100
2046,1390854.23661724,92,P2_outputs_path_50_to_100
2047,1644020.5063093037,92,P2_outputs_path_50_to_100
2048,1728805.2488128033,92,P2_outputs_path_50_to_100
2049,1855122.232437229,92,P2_outputs_path_50_to_100
2050,1960219.512449431,92,P2_outputs_path_50_to_100
2051,1866921.0798753223,92,P2_outputs_path_50_to_100
2052,2187772.591430304,92,P2_outputs_path_50_to_100
2053,2544718.911138426,92,P2_outputs_path_50_to_100
2054,3122545.710383329,92,P2_outputs_path_50_to_100
2055,3901803.5982622337,92,P2_outputs_path_50_to_100
2056,4587043.877808275,92,P2_outputs_path_50_to_100
2057,4433789.004896879,92,P2_outputs_path_50_to_100
2058,4812053.35878998,92,P2_outputs_path_50_to_100
2059,652478.7945976323,92,P2_outputs_path_50_to_100
2060,889481.3599427926,92,P2_outputs_path_50_to_100
2061,909034.2912445316,92,P2_outputs_path_50_to_100
2062,820969.5658429347,92,P2_outputs_path_50_to_100
2063,792949.5625953556,92,P2_outputs_path_50_to_100
2064,903991.6788360998,92,P2_outputs_path_50_to_100
2065,866650.7039124295,92,P2_outputs_path_50_to_100
2066,888213.0884880882,92,P2_outputs_path_50_to_100
2067,858657.9148219067,92,P2_outputs_path_50_to_100
2068,856160.4013436914,92,P2_outputs_path_50_to_100
2069,917207.7847438364,92,P2_outputs_path_50_to_100
2070,970984.7854465554,92,P2_outputs_path_50_to_100
2071,932462.1500992464,92,P2_outputs_path_50_to_100
2072,949970.3930837326,92,P2_outputs_path_50_to_100
2073,908550.7028333116,92,P2_outputs_path_50_to_100
2074,939432.7460402627,92,P2_outputs_path_50_to_100
2075,,92,P2_outputs_path_50_to_100
2025,191767.9014116669,93,P2_outputs_path_50_to_100
2026,275126.130176177,93,P2_outputs_path_50_to_100
2027,376219.3526695044,93,P2_outputs_path_50_to_100
2028,470082.93705752416,93,P2_outputs_path_50_to_100
2029,536600.9645799367,93,P2_outputs_path_50_to_100
2030,733924.1695435047,93,P2_outputs_path_50_to_100
2031,820812.0401401552,93,P2_outputs_path_50_to_100
2032,911603.7461588404,93,P2_outputs_path_50_to_100
2033,987863.9453557646,93,P2_outputs_path_50_to_100
2034,344661.21627310815,93,P2_outputs_path_50_to_100
2035,370413.037186414,93,P2_outputs_path_50_to_100
2036,499735.9044642832,93,P2_outputs_path_50_to_100
2037,683623.5135069941,93,P2_outputs_path_50_to_100
2038,917151.179766753,93,P2_outputs_path_50_to_100
2039,1050678.0975919012,93,P2_outputs_path_50_to_100
2040,1239540.7639101474,93,P2_outputs_path_50_to_100
2041,1310669.0412875726,93,P2_outputs_path_50_to_100
2042,1563292.7105953046,93,P2_outputs_path_50_to_100
2043,1867738.6152625596,93,P2_outputs_path_50_to_100
2044,2486198.4041117374,93,P2_outputs_path_50_to_100
2045,2473221.1302282745,93,P2_outputs_path_50_to_100
2046,3196466.2276736693,93,P2_outputs_path_50_to_100
2047,3123519.159715737,93,P2_outputs_path_50_to_100
2048,3173019.907404207,93,P2_outputs_path_50_to_100
2049,3351339.8547900524,93,P2_outputs_path_50_to_100
2050,4098317.5997518064,93,P2_outputs_path_50_to_100
2051,4365669.281918444,93,P2_outputs_path_50_to_100
2052,4747487.928668125,93,P2_outputs_path_50_to_100
2053,4966596.840235735,93,P2_outputs_path_50_to_100
2054,5234581.264466457,93,P2_outputs_path_50_to_100
2055,5187971.441124445,93,P2_outputs_path_50_to_100
2056,5347050.234872482,93,P2_outputs_path_50_to_100
2057,5424818.781824584,93,P2_outputs_path_50_to_100
2058,5071776.415060312,93,P2_outputs_path_50_to_100
2059,962915.96288992,93,P2_outputs_path_50_to_100
2060,1074609.3565290854,93,P2_outputs_path_50_to_100
2061,969761.2038617224,93,P2_outputs_path_50_to_100
2062,920647.4095437208,93,P2_outputs_path_50_to_100
2063,953629.5219039734,93,P2_outputs_path_50_to_100
2064,906530.5657658976,93,P2_outputs_path_50_to_100
2065,958543.1616823934,93,P2_outputs_path_50_to_100
2066,985084.032524142,93,P2_outputs_path_50_to_100
2067,959070.6501160942,93,P2_outputs_path_50_to_100
2068,1029991.8779830844,93,P2_outputs_path_50_to_100
2069,1076687.5938455453,93,P2_outputs_path_50_to_100
2070,1014806.0070130662,93,P2_outputs_path_50_to_100
2071,1013791.364564878,93,P2_outputs_path_50_to_100
2072,948196.0705233844,93,P2_outputs_path_50_to_100
2073,919848.8535377196,93,P2_outputs_path_50_to_100
2074,991895.6583358962,93,P2_outputs_path_50_to_100
2075,,93,P2_outputs_path_50_to_100
2025,200588.55694481725,94,P2_outputs_path_50_to_100
2026,271551.0803090591,94,P2_outputs_path_50_to_100
2027,284637.9295573862,94,P2_outputs_path_50_to_100
2028,481958.0605454564,94,P2_outputs_path_50_to_100
2029,502655.8989928026,94,P2_outputs_path_50_to_100
2030,637637.3115779887,94,P2_outputs_path_50_to_100
2031,769436.2815181375,94,P2_outputs_path_50_to_100
2032,905266.9920266328,94,P2_outputs_path_50_to_100
2033,1085332.4369103108,94,P2_outputs_path_50_to_100
2034,441405.0259719227,94,P2_outputs_path_50_to_100
2035,553111.4586855129,94,P2_outputs_path_50_to_100
2036,669245.5063285714,94,P2_outputs_path_50_to_100
2037,901445.5457033078,94,P2_outputs_path_50_to_100
2038,906989.729784508,94,P2_outputs_path_50_to_100
2039,1117460.5881005242,94,P2_outputs_path_50_to_100
2040,1225424.5627542287,94,P2_outputs_path_50_to_100
2041,1190670.004476196,94,P2_outputs_path_50_to_100
2042,1105739.004162514,94,P2_outputs_path_50_to_100
2043,1426399.6464748036,94,P2_outputs_path_50_to_100
2044,1596560.6198508495,94,P2_outputs_path_50_to_100
2045,1673861.6384433694,94,P2_outputs_path_50_to_100
2046,1777287.2113950185,94,P2_outputs_path_50_to_100
2047,1906068.421020604,94,P2_outputs_path_50_to_100
2048,2110267.248221003,94,P2_outputs_path_50_to_100
2049,2601033.525038768,94,P2_outputs_path_50_to_100
2050,1976097.616960324,94,P2_outputs_path_50_to_100
2051,2607994.591294173,94,P2_outputs_path_50_to_100
2052,2825147.9501236896,94,P2_outputs_path_50_to_100
2053,2776713.4325134093,94,P2_outputs_path_50_to_100
2054,3115365.8469994585,94,P2_outputs_path_50_to_100
2055,2660297.88300159,94,P2_outputs_path_50_to_100
2056,1980788.365472783,94,P2_outputs_path_50_to_100
2057,2360062.730122623,94,P2_outputs_path_50_to_100
2058,2507049.6856362266,94,P2_outputs_path_50_to_100
2059,0.0,94,P2_outputs_path_50_to_100
2060,152443.64375934625,94,P2_outputs_path_50_to_100
2061,145877.19496191823,94,P2_outputs_path_50_to_100
2062,172247.2544279647,94,P2_outputs_path_50_to_100
2063,163412.66680597092,94,P2_outputs_path_50_to_100
2064,176343.49621381046,94,P2_outputs_path_50_to_100
2065,192105.85211217345,94,P2_outputs_path_50_to_100
2066,193840.094868332,94,P2_outputs_path_50_to_100
2067,203860.35935306727,94,P2_outputs_path_50_to_100
2068,206959.60219277657,94,P2_outputs_path_50_to_100
2069,240175.9354764689,94,P2_outputs_path_50_to_100
2070,249759.2041605844,94,P2_outputs_path_50_to_100
2071,221718.31604268128,94,P2_outputs_path_50_to_100
2072,240680.7427024457,94,P2_outputs_path_50_to_100
2073,256403.22679523943,94,P2_outputs_path_50_to_100
2074,249393.21031072916,94,P2_outputs_path_50_to_100
2075,,94,P2_outputs_path_50_to_100
2025,206928.5606068555,95,P2_outputs_path_50_to_100
2026,342029.12465466064,95,P2_outputs_path_50_to_100
2027,499804.0718862238,95,P2_outputs_path_50_to_100
2028,646112.0613277373,95,P2_outputs_path_50_to_100
2029,942749.3249744296,95,P2_outputs_path_50_to_100
2030,1093912.8808213703,95,P2_outputs_path_50_to_100
2031,1322569.1697028575,95,P2_outputs_path_50_to_100
2032,1507969.804283793,95,P2_outputs_path_50_to_100
2033,1693846.174989275,95,P2_outputs_path_50_to_100
2034,882851.1936628959,95,P2_outputs_path_50_to_100
2035,1096086.6771780653,95,P2_outputs_path_50_to_100
2036,1336150.6729151665,95,P2_outputs_path_50_to_100
2037,1600734.6889738345,95,P2_outputs_path_50_to_100
2038,1628387.7836303518,95,P2_outputs_path_50_to_100
2039,1850629.5925239928,95,P2_outputs_path_50_to_100
2040,1967735.539011279,95,P2_outputs_path_50_to_100
2041,2111534.7551955106,95,P2_outputs_path_50_to_100
2042,1983516.4579434115,95,P2_outputs_path_50_to_100
2043,1319712.2028705731,95,P2_outputs_path_50_to_100
2044,1076945.0132922358,95,P2_outputs_path_50_to_100
2045,1253712.849104612,95,P2_outputs_path_50_to_100
2046,1261980.2906904456,95,P2_outputs_path_50_to_100
2047,1446177.7849680835,95,P2_outputs_path_50_to_100
2048,1866250.98147714,95,P2_outputs_path_50_to_100
2049,2073014.2061468407,95,P2_outputs_path_50_to_100
2050,2411148.733766072,95,P2_outputs_path_50_to_100
2051,2870870.289310829,95,P2_outputs_path_50_to_100
2052,3828106.051217211,95,P2_outputs_path_50_to_100
2053,4091326.815042521,95,P2_outputs_path_50_to_100
2054,4210886.612166547,95,P2_outputs_path_50_to_100
2055,4072631.578888224,95,P2_outputs_path_50_to_100
2056,4157894.1458443673,95,P2_outputs_path_50_to_100
2057,4520677.839092469,95,P2_outputs_path_50_to_100
2058,4320554.91708844,95,P2_outputs_path_50_to_100
2059,177276.567417128,95,P2_outputs_path_50_to_100
2060,310331.55205255345,95,P2_outputs_path_50_to_100
2061,292457.1465570397,95,P2_outputs_path_50_to_100
2062,284868.81689336867,95,P2_outputs_path_50_to_100
2063,278386.26319594355,95,P2_outputs_path_50_to_100
2064,250059.9862389351,95,P2_outputs_path_50_to_100
2065,256008.79173129637,95,P2_outputs_path_50_to_100
2066,238357.3261710312,95,P2_outputs_path_50_to_100
2067,242395.7805028334,95,P2_outputs_path_50_to_100
2068,233104.17278280208,95,P2_outputs_path_50_to_100
2069,232689.6111352441,95,P2_outputs_path_50_to_100
2070,250644.79490957063,95,P2_outputs_path_50_to_100
2071,274323.7352626893,95,P2_outputs_path_50_to_100
2072,295259.3403675368,95,P2_outputs_path_50_to_100
2073,310231.4668383807,95,P2_outputs_path_50_to_100
2074,326733.79069951654,95,P2_outputs_path_50_to_100
2075,,95,P2_outputs_path_50_to_100
2025,188031.3890560206,96,P2_outputs_path_50_to_100
2026,316745.46991285484,96,P2_outputs_path_50_to_100
2027,479614.61108076177,96,P2_outputs_path_50_to_100
2028,832545.4471501096,96,P2_outputs_path_50_to_100
2029,892840.072331972,96,P2_outputs_path_50_to_100
2030,990586.97438328,96,P2_outputs_path_50_to_100
2031,1087139.2435456645,96,P2_outputs_path_50_to_100
2032,1117794.0274879665,96,P2_outputs_path_50_to_100
2033,1429491.0824176883,96,P2_outputs_path_50_to_100
2034,817382.964259654,96,P2_outputs_path_50_to_100
2035,1038766.0164009584,96,P2_outputs_path_50_to_100
2036,1061688.7946639508,96,P2_outputs_path_50_to_100
2037,1504506.341053662,96,P2_outputs_path_50_to_100
2038,1707479.6245415406,96,P2_outputs_path_50_to_100
2039,2189047.352447578,96,P2_outputs_path_50_to_100
2040,2304504.9418540625,96,P2_outputs_path_50_to_100
2041,2377904.6893228525,96,P2_outputs_path_50_to_100
2042,2619311.907390997,96,P2_outputs_path_50_to_100
2043,3019463.1154913134,96,P2_outputs_path_50_to_100
2044,3213119.9404521124,96,P2_outputs_path_50_to_100
2045,3776079.7499580914,96,P2_outputs_path_50_to_100
2046,3797610.225166305,96,P2_outputs_path_50_to_100
2047,3718993.964167907,96,P2_outputs_path_50_to_100
2048,3494203.3054588926,96,P2_outputs_path_50_to_100
2049,3980039.036483123,96,P2_outputs_path_50_to_100
2050,3864725.9884381047,96,P2_outputs_path_50_to_100
2051,4000599.829733318,96,P2_outputs_path_50_to_100
2052,5143587.416453369,96,P2_outputs_path_50_to_100
2053,5317315.482930187,96,P2_outputs_path_50_to_100
2054,5583397.731799508,96,P2_outputs_path_50_to_100
2055,5860178.08637708,96,P2_outputs_path_50_to_100
2056,5929987.142113357,96,P2_outputs_path_50_to_100
2057,5679181.44223602,96,P2_outputs_path_50_to_100
2058,5507931.091100178,96,P2_outputs_path_50_to_100
2059,1256571.7871185923,96,P2_outputs_path_50_to_100
2060,1358398.445511131,96,P2_outputs_path_50_to_100
2061,1248087.0379194145,96,P2_outputs_path_50_to_100
2062,1257463.5186433494,96,P2_outputs_path_50_to_100
2063,1184773.543130997,96,P2_outputs_path_50_to_100
2064,1155972.688891724,96,P2_outputs_path_50_to_100
2065,1177660.0364664542,96,P2_outputs_path_50_to_100
2066,1139563.38501462,96,P2_outputs_path_50_to_100
2067,1194023.5601067825,96,P2_outputs_path_50_to_100
2068,1157425.5716420952,96,P2_outputs_path_50_to_100
2069,1258295.6456463586,96,P2_outputs_path_50_to_100
2070,1240694.7162230755,96,P2_outputs_path_50_to_100
2071,1312340.3541162987,96,P2_outputs_path_50_to_100
2072,1250861.8452651743,96,P2_outputs_path_50_to_100
2073,1225930.111839902,96,P2_outputs_path_50_to_100
2074,1205928.3519756044,96,P2_outputs_path_50_to_100
2075,,96,P2_outputs_path_50_to_100
2025,200821.9305374192,97,P2_outputs_path_50_to_100
2026,340769.53832377616,97,P2_outputs_path_50_to_100
2027,488612.2618259863,97,P2_outputs_path_50_to_100
2028,604741.5276846009,97,P2_outputs_path_50_to_100
2029,1022293.6666530216,97,P2_outputs_path_50_to_100
2030,1194283.9118169704,97,P2_outputs_path_50_to_100
2031,1496363.7696139363,97,P2_outputs_path_50_to_100
2032,1675994.9452325604,97,P2_outputs_path_50_to_100
2033,1759998.0651055514,97,P2_outputs_path_50_to_100
2034,1149652.0647130194,97,P2_outputs_path_50_to_100
2035,1418991.827213595,97,P2_outputs_path_50_to_100
2036,1263808.5390935966,97,P2_outputs_path_50_to_100
2037,1380476.5587232944,97,P2_outputs_path_50_to_100
2038,1717316.64933138,97,P2_outputs_path_50_to_100
2039,1630273.810103762,97,P2_outputs_path_50_to_100
2040,2198355.8682132103,97,P2_outputs_path_50_to_100
2041,2440963.698299806,97,P2_outputs_path_50_to_100
2042,2585777.898838564,97,P2_outputs_path_50_to_100
2043,3195314.939444972,97,P2_outputs_path_50_to_100
2044,3657892.614773447,97,P2_outputs_path_50_to_100
2045,4187434.521311012,97,P2_outputs_path_50_to_100
2046,4294983.598240287,97,P2_outputs_path_50_to_100
2047,3870869.460798305,97,P2_outputs_path_50_to_100
2048,4129753.401453294,97,P2_outputs_path_50_to_100
2049,3988814.300588823,97,P2_outputs_path_50_to_100
2050,4782819.374115143,97,P2_outputs_path_50_to_100
2051,4921464.554094089,97,P2_outputs_path_50_to_100
2052,4767643.44984678,97,P2_outputs_path_50_to_100
2053,4600932.8516976,97,P2_outputs_path_50_to_100
2054,4853611.064714253,97,P2_outputs_path_50_to_100
2055,5206525.361773736,97,P2_outputs_path_50_to_100
2056,5218947.062641645,97,P2_outputs_path_50_to_100
2057,4858317.542718498,97,P2_outputs_path_50_to_100
2058,4941520.898748781,97,P2_outputs_path_50_to_100
2059,926838.0375790504,97,P2_outputs_path_50_to_100
2060,1156228.8074785257,97,P2_outputs_path_50_to_100
2061,1157233.2384807556,97,P2_outputs_path_50_to_100
2062,1077057.730689871,97,P2_outputs_path_50_to_100
2063,1148034.4763595462,97,P2_outputs_path_50_to_100
2064,1173530.4983228436,97,P2_outputs_path_50_to_100
2065,1208949.4305984927,97,P2_outputs_path_50_to_100
2066,1253838.982432522,97,P2_outputs_path_50_to_100
2067,1349257.8282295703,97,P2_outputs_path_50_to_100
2068,1297218.1180020466,97,P2_outputs_path_50_to_100
2069,1297994.458170835,97,P2_outputs_path_50_to_100
2070,1304277.2765973918,97,P2_outputs_path_50_to_100
2071,1385600.7377691052,97,P2_outputs_path_50_to_100
2072,1346239.518162846,97,P2_outputs_path_50_to_100
2073,1573140.9254069391,97,P2_outputs_path_50_to_100
2074,1589192.6317978282,97,P2_outputs_path_50_to_100
2075,,97,P2_outputs_path_50_to_100
2025,190921.18728553996,98,P2_outputs_path_50_to_100
2026,328440.4759191347,98,P2_outputs_path_50_to_100
2027,416189.2197891179,98,P2_outputs_path_50_to_100
2028,564761.4977844643,98,P2_outputs_path_50_to_100
2029,640282.5332472351,98,P2_outputs_path_50_to_100
2030,826389.4051686169,98,P2_outputs_path_50_to_100
2031,935276.9957620212,98,P2_outputs_path_50_to_100
2032,1039299.2770482562,98,P2_outputs_path_50_to_100
2033,1157248.32894475,98,P2_outputs_path_50_to_100
2034,550922.8521913458,98,P2_outputs_path_50_to_100
2035,832212.0465005218,98,P2_outputs_path_50_to_100
2036,1150427.1373609754,98,P2_outputs_path_50_to_100
2037,1415960.1220290973,98,P2_outputs_path_50_to_100
2038,1723900.5361459516,98,P2_outputs_path_50_to_100
2039,2163995.2406565966,98,P2_outputs_path_50_to_100
2040,2752523.007202678,98,P2_outputs_path_50_to_100
2041,2891492.7090385784,98,P2_outputs_path_50_to_100
2042,3186959.6661200263,98,P2_outputs_path_50_to_100
2043,3723289.96590656,98,P2_outputs_path_50_to_100
2044,3721462.616096416,98,P2_outputs_path_50_to_100
2045,3985678.524266035,98,P2_outputs_path_50_to_100
2046,3797089.137036856,98,P2_outputs_path_50_to_100
2047,3967510.4282709714,98,P2_outputs_path_50_to_100
2048,3933510.754730084,98,P2_outputs_path_50_to_100
2049,4264182.188855034,98,P2_outputs_path_50_to_100
2050,4418317.556149375,98,P2_outputs_path_50_to_100
2051,3879955.2505252296,98,P2_outputs_path_50_to_100
2052,4542971.153240851,98,P2_outputs_path_50_to_100
2053,4593439.348686196,98,P2_outputs_path_50_to_100
2054,4502265.503327347,98,P2_outputs_path_50_to_100
2055,4717696.89883179,98,P2_outputs_path_50_to_100
2056,4998478.3423866825,98,P2_outputs_path_50_to_100
2057,5125237.410384537,98,P2_outputs_path_50_to_100
2058,5240203.273852305,98,P2_outputs_path_50_to_100
2059,1151148.1033908231,98,P2_outputs_path_50_to_100
2060,1345342.7788096452,98,P2_outputs_path_50_to_100
2061,1353457.270844289,98,P2_outputs_path_50_to_100
2062,1284744.3135518397,98,P2_outputs_path_50_to_100
2063,1288861.0304143175,98,P2_outputs_path_50_to_100
2064,1293033.3065497708,98,P2_outputs_path_50_to_100
2065,1370210.3284990124,98,P2_outputs_path_50_to_100
2066,1371822.7025988866,98,P2_outputs_path_50_to_100
2067,1326052.266469138,98,P2_outputs_path_50_to_100
2068,1298084.5258991297,98,P2_outputs_path_50_to_100
2069,1386584.154073198,98,P2_outputs_path_50_to_100
2070,1418935.4881698643,98,P2_outputs_path_50_to_100
2071,1452935.5649794554,98,P2_outputs_path_50_to_100
2072,1521862.62465793,98,P2_outputs_path_50_to_100
2073,1539233.162441467,98,P2_outputs_path_50_to_100
2074,1607850.5924362403,98,P2_outputs_path_50_to_100
2075,,98,P2_outputs_path_50_to_100
2025,213068.01173538307,99,P2_outputs_path_50_to_100
2026,349784.1026951061,99,P2_outputs_path_50_to_100
2027,452337.7454876916,99,P2_outputs_path_50_to_100
2028,615592.9558579975,99,P2_outputs_path_50_to_100
2029,563939.3350880654,99,P2_outputs_path_50_to_100
2030,634666.1558489706,99,P2_outputs_path_50_to_100
2031,653683.7652058309,99,P2_outputs_path_50_to_100
2032,763666.0344810517,99,P2_outputs_path_50_to_100
2033,860973.9646874785,99,P2_outputs_path_50_to_100
2034,237666.88203443284,99,P2_outputs_path_50_to_100
2035,489723.1981084376,99,P2_outputs_path_50_to_100
2036,664547.6296024675,99,P2_outputs_path_50_to_100
2037,717135.9528942693,99,P2_outputs_path_50_to_100
2038,1110801.4188883847,99,P2_outputs_path_50_to_100
2039,1299963.9829461991,99,P2_outputs_path_50_to_100
2040,1297223.6442161475,99,P2_outputs_path_50_to_100
2041,1362457.0825038066,99,P2_outputs_path_50_to_100
2042,1509087.567695937,99,P2_outputs_path_50_to_100
2043,1664751.6500658598,99,P2_outputs_path_50_to_100
2044,1863211.0039787411,99,P2_outputs_path_50_to_100
2045,1925251.2989120015,99,P2_outputs_path_50_to_100
2046,2371985.706924476,99,P2_outputs_path_50_to_100
2047,2497349.7262933957,99,P2_outputs_path_50_to_100
2048,2590664.894727202,99,P2_outputs_path_50_to_100
2049,2708678.1500586327,99,P2_outputs_path_50_to_100
2050,2309128.2121955766,99,P2_outputs_path_50_to_100
2051,3111118.752910001,99,P2_outputs_path_50_to_100
2052,3087842.7353204475,99,P2_outputs_path_50_to_100
2053,3405180.9601780134,99,P2_outputs_path_50_to_100
2054,3597684.0823653443,99,P2_outputs_path_50_to_100
2055,3937536.128566969,99,P2_outputs_path_50_to_100
2056,3902269.315005761,99,P2_outputs_path_50_to_100
2057,4218780.922658347,99,P2_outputs_path_50_to_100
2058,4724129.852463124,99,P2_outputs_path_50_to_100
2059,587107.7996535664,99,P2_outputs_path_50_to_100
2060,763433.0859966136,99,P2_outputs_path_50_to_100
2061,688285.3663719812,99,P2_outputs_path_50_to_100
2062,709207.3036572278,99,P2_outputs_path_50_to_100
2063,714737.1413863725,99,P2_outputs_path_50_to_100
2064,759716.9453212703,99,P2_outputs_path_50_to_100
2065,807777.797597937,99,P2_outputs_path_50_to_100
2066,892172.8541415711,99,P2_outputs_path_50_to_100
2067,866743.5236274741,99,P2_outputs_path_50_to_100
2068,887556.3155859297,99,P2_outputs_path_50_to_100
2069,936872.5065893816,99,P2_outputs_path_50_to_100
2070,911284.4504233176,99,P2_outputs_path_50_to_100
2071,853729.9162737685,99,P2_outputs_path_50_to_100
2072,822092.2778579565,99,P2_outputs_path_50_to_100
2073,824105.2120062716,99,P2_outputs_path_50_to_100
2074,778120.9496176696,99,P2_outputs_path_50_to_100
2075,,99,P2_outputs_path_50_to_100
2025,216815.8229162438,100,P2_outputs_path_100_to_150
2026,376024.73389719846,100,P2_outputs_path_100_to_150
2027,525289.0628194193,100,P2_outputs_path_100_to_150
2028,670074.7545721465,100,P2_outputs_path_100_to_150
2029,796205.8823755747,100,P2_outputs_path_100_to_150
2030,844707.0143619548,100,P2_outputs_path_100_to_150
2031,1094506.7845928413,100,P2_outputs_path_100_to_150
2032,1300786.9325999026,100,P2_outputs_path_100_to_150
2033,1296156.9738880694,100,P2_outputs_path_100_to_150
2034,678926.5864433807,100,P2_outputs_path_100_to_150
2035,886693.2567111802,100,P2_outputs_path_100_to_150
2036,971576.2699978988,100,P2_outputs_path_100_to_150
2037,981220.83089534,100,P2_outputs_path_100_to_150
2038,1115672.472366354,100,P2_outputs_path_100_to_150
2039,1474480.754502755,100,P2_outputs_path_100_to_150
2040,1675459.3252002178,100,P2_outputs_path_100_to_150
2041,2612111.9504719083,100,P2_outputs_path_100_to_150
2042,2903962.5701268944,100,P2_outputs_path_100_to_150
2043,3545016.7391207027,100,P2_outputs_path_100_to_150
2044,3558100.5924777496,100,P2_outputs_path_100_to_150
2045,3497287.875495527,100,P2_outputs_path_100_to_150
2046,3208720.6393434675,100,P2_outputs_path_100_to_150
2047,3526533.225051826,100,P2_outputs_path_100_to_150
2048,3617252.656958315,100,P2_outputs_path_100_to_150
2049,3455368.881355644,100,P2_outputs_path_100_to_150
2050,3264371.492414328,100,P2_outputs_path_100_to_150
2051,3534892.216596256,100,P2_outputs_path_100_to_150
2052,3914279.843521567,100,P2_outputs_path_100_to_150
2053,3668875.481867891,100,P2_outputs_path_100_to_150
2054,4379462.786687736,100,P2_outputs_path_100_to_150
2055,4606905.755979963,100,P2_outputs_path_100_to_150
2056,4784888.677608204,100,P2_outputs_path_100_to_150
2057,5329924.44437442,100,P2_outputs_path_100_to_150
2058,5146991.535747698,100,P2_outputs_path_100_to_150
2059,1044031.4915788118,100,P2_outputs_path_100_to_150
2060,1180864.4177647892,100,P2_outputs_path_100_to_150
2061,1109022.3873773783,100,P2_outputs_path_100_to_150
2062,1024019.6950107642,100,P2_outputs_path_100_to_150
2063,986515.7345592264,100,P2_outputs_path_100_to_150
2064,908984.2533831944,100,P2_outputs_path_100_to_150
2065,875493.472957691,100,P2_outputs_path_100_to_150
2066,882660.7669299177,100,P2_outputs_path_100_to_150
2067,933741.101096838,100,P2_outputs_path_100_to_150
2068,925356.2616785,100,P2_outputs_path_100_to_150
2069,974229.6964127388,100,P2_outputs_path_100_to_150
2070,975009.1217316138,100,P2_outputs_path_100_to_150
2071,945616.8937701524,100,P2_outputs_path_100_to_150
2072,966915.3948887878,100,P2_outputs_path_100_to_150
2073,838046.482855626,100,P2_outputs_path_100_to_150
2074,883815.5334427402,100,P2_outputs_path_100_to_150
2075,,100,P2_outputs_path_100_to_150
2025,215634.6708033956,101,P2_outputs_path_100_to_150
2026,284449.5816963488,101,P2_outputs_path_100_to_150
2027,392196.5479836327,101,P2_outputs_path_100_to_150
2028,451544.9410550522,101,P2_outputs_path_100_to_150
2029,791024.4607948713,101,P2_outputs_path_100_to_150
2030,874168.2669534849,101,P2_outputs_path_100_to_150
2031,1030755.290833035,101,P2_outputs_path_100_to_150
2032,1165558.7510597708,101,P2_outputs_path_100_to_150
2033,1109107.3517876295,101,P2_outputs_path_100_to_150
2034,461981.1439181775,101,P2_outputs_path_100_to_150
2035,696634.2232301674,101,P2_outputs_path_100_to_150
2036,922456.4741627972,101,P2_outputs_path_100_to_150
2037,1133712.9124103463,101,P2_outputs_path_100_to_150
2038,919135.7890812448,101,P2_outputs_path_100_to_150
2039,1253548.3727949243,101,P2_outputs_path_100_to_150
2040,1309270.422650731,101,P2_outputs_path_100_to_150
2041,1696052.737863584,101,P2_outputs_path_100_to_150
2042,2110120.086811754,101,P2_outputs_path_100_to_150
2043,2446277.871994106,101,P2_outputs_path_100_to_150
2044,2540440.289875868,101,P2_outputs_path_100_to_150
2045,2413025.2562377625,101,P2_outputs_path_100_to_150
2046,2571946.9759618333,101,P2_outputs_path_100_to_150
2047,3137800.1365517364,101,P2_outputs_path_100_to_150
2048,3614772.6002609287,101,P2_outputs_path_100_to_150
