Year,Asset,Weight,Allocation (%),Invested Amt (DKK),Path_ID,source_folder
2032,Developed Markets - Equities,0.0021552705313929,0.22,1031.2231080489337,271,P1_outputs_path_100_to_300
2032,Emerging Markets State - Obligations,0.001453607050942,0.15,695.5011721825356,271,P1_outputs_path_100_to_300
2032,High Yield Bonds - Obligations,0.0034336768167864,0.34,1642.8967164292235,271,P1_outputs_path_100_to_300
2032,Investment Grade Bonds - Obligations,0.0006269396714106,0.06,299.9691533356919,271,P1_outputs_path_100_to_300
2032,Government ZC Bonds - Obligations,0.1622951975531491,16.23,77652.69167115171,271,P1_outputs_path_100_to_300
2033,Emerging Markets - Equities,0.8434576044589348,84.35,420651.7868194523,271,P1_outputs_path_100_to_300
2033,Developed Markets - Equities,0.0018427124230306,0.18,919.00324242081,271,P1_outputs_path_100_to_300
2033,Emerging Markets State - Obligations,0.0021853825708577,0.22,1089.900759037068,271,P1_outputs_path_100_to_300
2033,High Yield Bonds - Obligations,8.016165172622809e-05,0.01,39.9784670323382,271,P1_outputs_path_100_to_300
2033,Investment Grade Bonds - Obligations,0.0023554678885004,0.24,1174.7262350300946,271,P1_outputs_path_100_to_300
2033,Government ZC Bonds - Obligations,0.1500786710069503,15.01,74847.69926647336,271,P1_outputs_path_100_to_300
2034,Emerging Markets - Equities,0.8530241203846345,85.3,451789.10267595534,271,P1_outputs_path_100_to_300
2034,Developed Markets - Equities,0.0017689837917346,0.18,936.9109041790596,271,P1_outputs_path_100_to_300
2034,Emerging Markets State - Obligations,0.0007227803441948,0.07,382.8077956205791,271,P1_outputs_path_100_to_300
2034,High Yield Bonds - Obligations,0.0016187992778196,0.16,857.3683389032983,271,P1_outputs_path_100_to_300
2034,Investment Grade Bonds - Obligations,0.0023862046254119,0.24,1263.8109764469425,271,P1_outputs_path_100_to_300
2034,Government ZC Bonds - Obligations,0.1404791115762042,14.05,74402.27098749687,271,P1_outputs_path_100_to_300
2035,Emerging Markets - Equities,0.2790419519822872,27.9,216161.9047279414,271,P1_outputs_path_100_to_300
2035,Developed Markets - Equities,0.6117631969301913,61.18,473906.8693845686,271,P1_outputs_path_100_to_300
2035,Emerging Markets State - Obligations,0.0018161835617044,0.18,1406.9199819048176,271,P1_outputs_path_100_to_300
2035,High Yield Bonds - Obligations,0.003306535217484,0.33,2561.4318764038085,271,P1_outputs_path_100_to_300
2035,Investment Grade Bonds - Obligations,0.0015022214533249,0.15,1163.7069206515016,271,P1_outputs_path_100_to_300
2035,Government ZC Bonds - Obligations,0.102569910855008,10.26,79456.53741556787,271,P1_outputs_path_100_to_300
2036,Emerging Markets - Equities,0.2057123725493441,20.57,178674.7099903534,271,P1_outputs_path_100_to_300
2036,Developed Markets - Equities,0.7042876274506559,70.43,611720.0731538653,271,P1_outputs_path_100_to_300
2036,Emerging Markets State - Obligations,2.19108772455272e-17,0.0,1.903103633953634e-11,271,P1_outputs_path_100_to_300
2036,High Yield Bonds - Obligations,1.6692347184231788e-19,0.0,1.4498400145987797e-13,271,P1_outputs_path_100_to_300
2036,Investment Grade Bonds - Obligations,0.0,0.0,0.0,271,P1_outputs_path_100_to_300
2036,Government ZC Bonds - Obligations,0.0899999999999998,9.0,78170.91261865885,271,P1_outputs_path_100_to_300
2037,Emerging Markets - Equities,0.3201119025402141,32.01,312162.2506395448,271,P1_outputs_path_100_to_300
2037,Developed Markets - Equities,0.5890755466320495,58.91,574446.4575486375,271,P1_outputs_path_100_to_300
2037,Emerging Markets State - Obligations,0.0074929912272779,0.75,7306.910449028418,271,P1_outputs_path_100_to_300
2037,High Yield Bonds - Obligations,0.0028010570479939,0.28,2731.495659277213,271,P1_outputs_path_100_to_300
2037,Investment Grade Bonds - Obligations,0.0005084227150878,0.05,495.7965566374455,271,P1_outputs_path_100_to_300
2037,Government ZC Bonds - Obligations,0.0800100798373764,8.0,78023.11128605247,271,P1_outputs_path_100_to_300
2038,Emerging Markets - Equities,0.3159459258927459,31.59,342859.3609542776,271,P1_outputs_path_100_to_300
2038,Developed Markets - Equities,0.6040540741072546,60.41,655509.6200244952,271,P1_outputs_path_100_to_300
2038,Emerging Markets State - Obligations,1.7976267059641944e-17,0.0,1.9507551550148908e-11,271,P1_outputs_path_100_to_300
2038,High Yield Bonds - Obligations,0.0,0.0,0.0,271,P1_outputs_path_100_to_300
2038,Investment Grade Bonds - Obligations,8.630252058085577e-18,0.0,9.365408644370488e-12,271,P1_outputs_path_100_to_300
2038,Government ZC Bonds - Obligations,0.0799999999999994,8.0,86814.69399815355,271,P1_outputs_path_100_to_300
2039,Emerging Markets - Equities,0.3361133377167214,33.61,422199.97016166046,271,P1_outputs_path_100_to_300
2039,Developed Markets - Equities,0.5986071676856553,59.86,751924.7229291564,271,P1_outputs_path_100_to_300
2039,Emerging Markets State - Obligations,0.001736837288613,0.17,2181.682691943947,271,P1_outputs_path_100_to_300
2039,High Yield Bonds - Obligations,1.9035185923384005e-05,0.0,23.91055048118243,271,P1_outputs_path_100_to_300
2039,Investment Grade Bonds - Obligations,0.0019195627608008,0.19,2411.208510316832,271,P1_outputs_path_100_to_300
2039,Government ZC Bonds - Obligations,0.0616040593622859,6.16,77382.32645356977,271,P1_outputs_path_100_to_300
2040,Emerging Markets - Equities,0.1900895389164592,19.01,292458.13041150244,271,P1_outputs_path_100_to_300
2040,Developed Markets - Equities,0.3792564360518633,37.93,583496.7503551221,271,P1_outputs_path_100_to_300
2040,Emerging Markets State - Obligations,0.0012437659813158,0.12,1913.5691297822325,271,P1_outputs_path_100_to_300
2040,High Yield Bonds - Obligations,0.0028245567823064,0.28,4345.6604740227485,271,P1_outputs_path_100_to_300
2040,Investment Grade Bonds - Obligations,0.0025469109741295,0.25,3918.494547697458,271,P1_outputs_path_100_to_300
2040,Government ZC Bonds - Obligations,0.4240387912939255,42.4,652395.6701177354,271,P1_outputs_path_100_to_300
2041,Emerging Markets - Equities,0.3273829210112681,32.74,543170.4223037875,271,P1_outputs_path_100_to_300
2041,Developed Markets - Equities,0.4879374995016365,48.79,809551.14226327,271,P1_outputs_path_100_to_300
2041,Emerging Markets State - Obligations,0.0018653621983293,0.19,3094.876085430174,271,P1_outputs_path_100_to_300
2041,High Yield Bonds - Obligations,0.0016056971223294,0.16,2664.058287871572,271,P1_outputs_path_100_to_300
2041,Investment Grade Bonds - Obligations,0.001570477897108,0.16,2605.625058130616,271,P1_outputs_path_100_to_300
2041,Government ZC Bonds - Obligations,0.1796380422693286,17.96,298042.64370253595,271,P1_outputs_path_100_to_300
2042,Emerging Markets - Equities,0.1903909653068007,19.04,303525.18905116775,271,P1_outputs_path_100_to_300
2042,Developed Markets - Equities,0.360108551440075,36.01,574092.4522267058,271,P1_outputs_path_100_to_300
2042,Emerging Markets State - Obligations,0.0019041850446287,0.19,3035.69092539652,271,P1_outputs_path_100_to_300
2042,High Yield Bonds - Obligations,0.0034255786845399,0.34,5461.127927783609,271,P1_outputs_path_100_to_300
2042,Investment Grade Bonds - Obligations,0.0031906778437845,0.32,5086.644180701947,271,P1_outputs_path_100_to_300
2042,Government ZC Bonds - Obligations,0.4409800416801711,44.1,703019.4437171892,271,P1_outputs_path_100_to_300
2043,Emerging Markets - Equities,0.2409410242754383,24.09,414854.6294980241,271,P1_outputs_path_100_to_300
2043,Developed Markets - Equities,0.3321824617332753,33.22,571955.0354802225,271,P1_outputs_path_100_to_300
2043,Emerging Markets State - Obligations,0.0006948352334229,0.07,1196.374150855804,271,P1_outputs_path_100_to_300
2043,High Yield Bonds - Obligations,0.0020945165798076,0.21,3606.359283590675,271,P1_outputs_path_100_to_300
2043,Investment Grade Bonds - Obligations,0.0019414545396525,0.19,3342.815554789401,271,P1_outputs_path_100_to_300
2043,Government ZC Bonds - Obligations,0.4221457076384032,42.21,726854.6386534298,271,P1_outputs_path_100_to_300
2044,Emerging Markets - Equities,0.3431164959142181,34.31,594625.9998587476,271,P1_outputs_path_100_to_300
2044,Developed Markets - Equities,0.4761558471091656,47.62,825185.1777673274,271,P1_outputs_path_100_to_300
2044,Emerging Markets State - Obligations,0.0,0.0,0.0,271,P1_outputs_path_100_to_300
2044,High Yield Bonds - Obligations,7.007994869205102e-18,0.0,1.2144959527529895e-11,271,P1_outputs_path_100_to_300
2044,Investment Grade Bonds - Obligations,7.361159885580069e-18,0.0,1.2756999763070179e-11,271,P1_outputs_path_100_to_300
2044,Government ZC Bonds - Obligations,0.180727656976616,18.07,313203.72238447046,271,P1_outputs_path_100_to_300
2045,Emerging Markets - Equities,0.1800160200021923,18.0,326700.2260226388,271,P1_outputs_path_100_to_300
2045,Developed Markets - Equities,0.2341494369121574,23.41,424943.70201798616,271,P1_outputs_path_100_to_300
2045,Emerging Markets State - Obligations,0.0085330944402466,0.85,15486.198852008632,271,P1_outputs_path_100_to_300
2045,High Yield Bonds - Obligations,0.0103679014194355,1.04,18816.07946375434,271,P1_outputs_path_100_to_300
2045,Investment Grade Bonds - Obligations,0.022728526203698,2.27,41248.63247070557,271,P1_outputs_path_100_to_300
2045,Government ZC Bonds - Obligations,0.54420502102227,54.42,987644.8960957212,271,P1_outputs_path_100_to_300
2046,Emerging Markets - Equities,0.0050927331011709,0.51,9925.530364393364,271,P1_outputs_path_100_to_300
2046,Developed Markets - Equities,0.0121387666811752,1.21,23657.964178917697,271,P1_outputs_path_100_to_300
2046,Emerging Markets State - Obligations,0.0027518238188871,0.28,5363.193069266638,271,P1_outputs_path_100_to_300
2046,High Yield Bonds - Obligations,0.0116572042215885,1.17,22719.418466816467,271,P1_outputs_path_100_to_300
2046,Investment Grade Bonds - Obligations,0.0078340767400159,0.78,15268.297987604485,271,P1_outputs_path_100_to_300
2046,Government ZC Bonds - Obligations,0.9605253954371622,96.05,1872025.0578202056,271,P1_outputs_path_100_to_300
2047,Emerging Markets - Equities,0.1657274809483429,16.57,316138.07401870453,271,P1_outputs_path_100_to_300
2047,Developed Markets - Equities,0.1985058949453002,19.85,378665.450957571,271,P1_outputs_path_100_to_300
2047,Emerging Markets State - Obligations,0.014765028630095,1.48,28165.441767646327,271,P1_outputs_path_100_to_300
2047,High Yield Bonds - Obligations,0.0017871793149239,0.18,3409.183699124854,271,P1_outputs_path_100_to_300
2047,Investment Grade Bonds - Obligations,0.0347762488112704,3.48,66338.40240543542,271,P1_outputs_path_100_to_300
2047,Government ZC Bonds - Obligations,0.5844381673500675,58.44,1114861.3105792766,271,P1_outputs_path_100_to_300
2048,Emerging Markets - Equities,0.1641391241549449,16.41,313852.5773374027,271,P1_outputs_path_100_to_300
2048,Developed Markets - Equities,0.204777996513894,20.48,391558.699479871,271,P1_outputs_path_100_to_300
2048,Emerging Markets State - Obligations,0.00285857345644,0.29,5465.915889529748,271,P1_outputs_path_100_to_300
2048,High Yield Bonds - Obligations,0.0033943485794295,0.34,6490.378546371868,271,P1_outputs_path_100_to_300
2048,Investment Grade Bonds - Obligations,0.0249604896002507,2.5,47727.28033596077,271,P1_outputs_path_100_to_300
2048,Government ZC Bonds - Obligations,0.5998694676950407,59.99,1147018.2960424456,271,P1_outputs_path_100_to_300
2049,Emerging Markets - Equities,0.1648684076053028,16.49,307957.2757970494,271,P1_outputs_path_100_to_300
2049,Developed Markets - Equities,0.2526486167064108,25.26,471921.7032839023,271,P1_outputs_path_100_to_300
2049,Emerging Markets State - Obligations,0.0012101376166142,0.12,2260.412950941086,271,P1_outputs_path_100_to_300
2049,High Yield Bonds - Obligations,0.0239261942741386,2.39,44691.6769311825,271,P1_outputs_path_100_to_300
2049,Investment Grade Bonds - Obligations,0.0285894129342087,2.86,53402.09110852518,271,P1_outputs_path_100_to_300
2049,Government ZC Bonds - Obligations,0.5287572308633247,52.88,987664.2756475778,271,P1_outputs_path_100_to_300
2050,Emerging Markets - Equities,0.0022496638482026,0.22,4471.971868721294,271,P1_outputs_path_100_to_300
2050,Developed Markets - Equities,0.002471278171064,0.25,4912.5056926229845,271,P1_outputs_path_100_to_300
2050,Emerging Markets State - Obligations,0.0020571113847791,0.21,4089.2083725791576,271,P1_outputs_path_100_to_300
2050,High Yield Bonds - Obligations,0.0002086282019073,0.02,414.7194927353889,271,P1_outputs_path_100_to_300
2050,Investment Grade Bonds - Obligations,0.0019787173669994,0.2,3933.373605324088,271,P1_outputs_path_100_to_300
2050,Government ZC Bonds - Obligations,0.9910346010270474,99.1,1970018.2586226333,271,P1_outputs_path_100_to_300
2051,Emerging Markets - Equities,0.1713794665735672,17.14,332501.4203332206,271,P1_outputs_path_100_to_300
2051,Developed Markets - Equities,0.209879735164933,20.99,407197.6149578225,271,P1_outputs_path_100_to_300
2051,Emerging Markets State - Obligations,0.0051562557860203,0.52,10003.896071862311,271,P1_outputs_path_100_to_300
2051,High Yield Bonds - Obligations,0.0088471567863134,0.88,17164.787918727492,271,P1_outputs_path_100_to_300
2051,Investment Grade Bonds - Obligations,0.0362211526746587,3.62,70274.37388632895,271,P1_outputs_path_100_to_300
2051,Government ZC Bonds - Obligations,0.568516233014507,56.85,1103005.2709299966,271,P1_outputs_path_100_to_300
2052,Emerging Markets - Equities,0.0072176733865607,0.72,13959.528423492427,271,P1_outputs_path_100_to_300
2052,Developed Markets - Equities,0.0075400111713162,0.75,14582.954176815983,271,P1_outputs_path_100_to_300
2052,Emerging Markets State - Obligations,0.0086692284556595,0.87,16766.946154956837,271,P1_outputs_path_100_to_300
2052,High Yield Bonds - Obligations,0.0022343436637756,0.22,4321.390316774839,271,P1_outputs_path_100_to_300
2052,Investment Grade Bonds - Obligations,0.0078781879896932,0.79,15237.013823944188,271,P1_outputs_path_100_to_300
2052,Government ZC Bonds - Obligations,0.9664605553329948,96.65,1869208.1048549595,271,P1_outputs_path_100_to_300
2053,Emerging Markets - Equities,0.0141648547382111,1.42,29189.10468934279,271,P1_outputs_path_100_to_300
2053,Developed Markets - Equities,0.004662861105477,0.47,9608.622430308284,271,P1_outputs_path_100_to_300
2053,Emerging Markets State - Obligations,0.0296123561239374,2.96,61021.3220660865,271,P1_outputs_path_100_to_300
2053,High Yield Bonds - Obligations,0.0021363114578852,0.21,4402.234964333202,271,P1_outputs_path_100_to_300
2053,Investment Grade Bonds - Obligations,0.0074563732536636,0.75,15365.131766362858,271,P1_outputs_path_100_to_300
2053,Government ZC Bonds - Obligations,0.9419672433208256,94.2,1941084.5354490087,271,P1_outputs_path_100_to_300
2054,Emerging Markets - Equities,0.0107528668139887,1.08,21574.623695411152,271,P1_outputs_path_100_to_300
2054,Developed Markets - Equities,0.0087494461698835,0.87,17554.94715259773,271,P1_outputs_path_100_to_300
2054,Emerging Markets State - Obligations,0.0120438122828805,1.2,24164.78529458624,271,P1_outputs_path_100_to_300
2054,High Yield Bonds - Obligations,0.0129364624612633,1.29,25955.804566320963,271,P1_outputs_path_100_to_300
2054,Investment Grade Bonds - Obligations,0.0152620394047484,1.53,30621.857656938817,271,P1_outputs_path_100_to_300
2054,Government ZC Bonds - Obligations,0.9402553728672354,94.03,1886534.651466982,271,P1_outputs_path_100_to_300
2055,Emerging Markets - Equities,0.0126791063682357,1.27,27183.938995944383,271,P1_outputs_path_100_to_300
2055,Developed Markets - Equities,0.0065528691245781,0.66,14049.317779777111,271,P1_outputs_path_100_to_300
2055,Emerging Markets State - Obligations,0.0097193019906409,0.97,20838.13359738436,271,P1_outputs_path_100_to_300
2055,High Yield Bonds - Obligations,0.0170750309275227,1.71,36608.77869519989,271,P1_outputs_path_100_to_300
2055,Investment Grade Bonds - Obligations,0.0105244085399662,1.05,22564.277908068954,271,P1_outputs_path_100_to_300
2055,Government ZC Bonds - Obligations,0.9434492830490562,94.34,2022750.42194016,271,P1_outputs_path_100_to_300
2056,Emerging Markets - Equities,0.0154447225459,1.54,33956.6818678766,271,P1_outputs_path_100_to_300
2056,Developed Markets - Equities,0.0223637181846228,2.24,49168.74754604596,271,P1_outputs_path_100_to_300
2056,Emerging Markets State - Obligations,0.0118389194256275,1.18,26028.98300055105,271,P1_outputs_path_100_to_300
2056,High Yield Bonds - Obligations,0.0363541441825305,3.64,79928.02103866894,271,P1_outputs_path_100_to_300
2056,Investment Grade Bonds - Obligations,0.0006556959174196,0.07,1441.6094302578915,271,P1_outputs_path_100_to_300
2056,Government ZC Bonds - Obligations,0.9133427997438992,91.33,2008070.4457492677,271,P1_outputs_path_100_to_300
2057,Emerging Markets - Equities,0.0102583177985132,1.03,23638.6423334425,271,P1_outputs_path_100_to_300
2057,Developed Markets - Equities,0.0062707485644266,0.63,14449.930816036069,271,P1_outputs_path_100_to_300
2057,Emerging Markets State - Obligations,0.0084587593424827,0.85,19491.84950290724,271,P1_outputs_path_100_to_300
2057,High Yield Bonds - Obligations,0.0099184605178246,0.99,22855.49592869966,271,P1_outputs_path_100_to_300
2057,Investment Grade Bonds - Obligations,0.0094832150446339,0.95,21852.54278666529,271,P1_outputs_path_100_to_300
2057,Government ZC Bonds - Obligations,0.9556104987321188,95.56,2202050.592825752,271,P1_outputs_path_100_to_300
2058,Emerging Markets - Equities,0.0295770914955977,2.96,68672.38060583672,271,P1_outputs_path_100_to_300
2058,Developed Markets - Equities,0.0078167917811574,0.78,18149.103686957053,271,P1_outputs_path_100_to_300
2058,Emerging Markets State - Obligations,0.0287505824004717,2.88,66753.38369692411,271,P1_outputs_path_100_to_300
2058,High Yield Bonds - Obligations,0.0153195589130728,1.53,35569.101868879174,271,P1_outputs_path_100_to_300
2058,Investment Grade Bonds - Obligations,0.0094240373724022,0.94,21880.82223627577,271,P1_outputs_path_100_to_300
2058,Government ZC Bonds - Obligations,0.9091119380372978,90.91,2110784.998298406,271,P1_outputs_path_100_to_300
2059,Emerging Markets - Equities,0.011086603863356,1.11,26183.005566699238,271,P1_outputs_path_100_to_300
2059,Developed Markets - Equities,0.021518058668048,2.15,50818.75900267902,271,P1_outputs_path_100_to_300
2059,Emerging Markets State - Obligations,0.0028901007553496,0.29,6825.491836661936,271,P1_outputs_path_100_to_300
2059,High Yield Bonds - Obligations,0.0063258533136798,0.63,14939.638375070766,271,P1_outputs_path_100_to_300
2059,Investment Grade Bonds - Obligations,0.0131915497283248,1.32,31154.213159156207,271,P1_outputs_path_100_to_300
2059,Government ZC Bonds - Obligations,0.9449878336712416,94.5,2231758.436977938,271,P1_outputs_path_100_to_300
2060,Emerging Markets - Equities,0.01027157884354,1.03,24327.11430727153,271,P1_outputs_path_100_to_300
2060,Developed Markets - Equities,0.0697423713756541,6.97,165177.2007360638,271,P1_outputs_path_100_to_300
2060,Emerging Markets State - Obligations,0.0056880218989472,0.57,13471.45955122348,271,P1_outputs_path_100_to_300
2060,High Yield Bonds - Obligations,0.0298856276634726,2.99,70780.84989544695,271,P1_outputs_path_100_to_300
2060,Investment Grade Bonds - Obligations,0.018151709575886,1.82,42990.34456642377,271,P1_outputs_path_100_to_300
2060,Government ZC Bonds - Obligations,0.8662606906424999,86.63,2051643.974325292,271,P1_outputs_path_100_to_300
2061,Emerging Markets - Equities,0.0378575222595588,3.79,99285.77306196542,271,P1_outputs_path_100_to_300
2061,Developed Markets - Equities,0.0512063692656407,5.12,134294.68319078666,271,P1_outputs_path_100_to_300
2061,Emerging Markets State - Obligations,0.0147851951386548,1.48,38775.90084075582,271,P1_outputs_path_100_to_300
2061,High Yield Bonds - Obligations,0.0097945574782817,0.98,25687.370778353503,271,P1_outputs_path_100_to_300
2061,Investment Grade Bonds - Obligations,0.0199719945920952,2.0,52378.888112913504,271,P1_outputs_path_100_to_300
2061,Government ZC Bonds - Obligations,0.8663843612657687,86.64,2272194.1622935827,271,P1_outputs_path_100_to_300
2062,Emerging Markets - Equities,0.0279698208558587,2.8,74160.96168201824,271,P1_outputs_path_100_to_300
2062,Developed Markets - Equities,0.0329701680977057,3.3,87419.20034255381,271,P1_outputs_path_100_to_300
2062,Emerging Markets State - Obligations,0.002326473325392,0.23,6168.5593206972535,271,P1_outputs_path_100_to_300
2062,High Yield Bonds - Obligations,0.0720313200332046,7.2,190988.42257220735,271,P1_outputs_path_100_to_300
2062,Investment Grade Bonds - Obligations,0.0117361987949669,1.17,31118.10381666346,271,P1_outputs_path_100_to_300
2062,Government ZC Bonds - Obligations,0.852966018892872,85.3,2261608.344549973,271,P1_outputs_path_100_to_300
2063,Emerging Markets - Equities,0.0462520397203563,4.63,130558.69813825676,271,P1_outputs_path_100_to_300
2063,Developed Markets - Equities,0.0339012875868144,3.39,95695.4114738668,271,P1_outputs_path_100_to_300
2063,Emerging Markets State - Obligations,0.0444505979528299,4.45,125473.64906015924,271,P1_outputs_path_100_to_300
2063,High Yield Bonds - Obligations,0.0141785529309196,1.42,40022.741123144726,271,P1_outputs_path_100_to_300
2063,Investment Grade Bonds - Obligations,0.0235232335883572,2.35,66400.59058728094,271,P1_outputs_path_100_to_300
2063,Government ZC Bonds - Obligations,0.8376942882207223,83.77,2364615.1903613484,271,P1_outputs_path_100_to_300
2064,Emerging Markets - Equities,0.0690465768167596,6.9,209345.87552151168,271,P1_outputs_path_100_to_300
2064,Developed Markets - Equities,0.0491659485479212,4.92,149068.77384994173,271,P1_outputs_path_100_to_300
2064,Emerging Markets State - Obligations,0.041485930040796,4.15,125783.32984216162,271,P1_outputs_path_100_to_300
2064,High Yield Bonds - Obligations,0.0041213505394746,0.41,12495.735151462952,271,P1_outputs_path_100_to_300
2064,Investment Grade Bonds - Obligations,0.0352316546467087,3.52,106820.66987420144,271,P1_outputs_path_100_to_300
2064,Government ZC Bonds - Obligations,0.8009485394083398,80.09,2428437.1645983625,271,P1_outputs_path_100_to_300
2065,Emerging Markets - Equities,0.0141468678162661,1.41,43133.316515332015,271,P1_outputs_path_100_to_300
2065,Developed Markets - Equities,0.0141751052259874,1.42,43219.41141258446,271,P1_outputs_path_100_to_300
2065,Emerging Markets State - Obligations,0.0347900467161785,3.48,106073.6635191225,271,P1_outputs_path_100_to_300
2065,High Yield Bonds - Obligations,0.004663979400002,0.47,14220.313803311714,271,P1_outputs_path_100_to_300
2065,Investment Grade Bonds - Obligations,0.0156048162795343,1.56,47578.55155576152,271,P1_outputs_path_100_to_300
2065,Government ZC Bonds - Obligations,0.9166191845620316,91.66,2794740.5690947403,271,P1_outputs_path_100_to_300
2066,Emerging Markets - Equities,0.0586707839002264,5.87,188241.02717598947,271,P1_outputs_path_100_to_300
2066,Developed Markets - Equities,0.0244038012796727,2.44,78297.85652253046,271,P1_outputs_path_100_to_300
2066,Emerging Markets State - Obligations,0.0113978057871525,1.14,36569.04725484255,271,P1_outputs_path_100_to_300
2066,High Yield Bonds - Obligations,0.0322220026457386,3.22,103381.9982023092,271,P1_outputs_path_100_to_300
2066,Investment Grade Bonds - Obligations,0.0421276264823243,4.21,135163.48605474393,271,P1_outputs_path_100_to_300
2066,Government ZC Bonds - Obligations,0.8311779799048851,83.12,2666775.28920413,271,P1_outputs_path_100_to_300
2067,Emerging Markets - Equities,0.0254288841639529,2.54,85778.392451051,271,P1_outputs_path_100_to_300
2067,Developed Markets - Equities,0.0260846674603404,2.61,87990.52400183713,271,P1_outputs_path_100_to_300
2067,Emerging Markets State - Obligations,0.0354163376439939,3.54,119468.73051991525,271,P1_outputs_path_100_to_300
2067,High Yield Bonds - Obligations,0.0821875467801497,8.22,277240.46390877373,271,P1_outputs_path_100_to_300
2067,Investment Grade Bonds - Obligations,0.0526655723851147,5.27,177654.98901102156,271,P1_outputs_path_100_to_300
2067,Government ZC Bonds - Obligations,0.7782169915664481,77.82,2625132.9820162226,271,P1_outputs_path_100_to_300
2068,Emerging Markets - Equities,0.1100502122593661,11.01,389005.242782868,271,P1_outputs_path_100_to_300
2068,Developed Markets - Equities,0.0419212184331005,4.19,148183.02863322294,271,P1_outputs_path_100_to_300
2068,Emerging Markets State - Obligations,0.0348587372587924,3.49,123218.58606235163,271,P1_outputs_path_100_to_300
2068,High Yield Bonds - Obligations,0.0645030431388137,6.45,228005.2118146872,271,P1_outputs_path_100_to_300
2068,Investment Grade Bonds - Obligations,0.0872706388213767,8.73,308484.05782730645,271,P1_outputs_path_100_to_300
2068,Government ZC Bonds - Obligations,0.6613961500885503,66.14,2337901.623801308,271,P1_outputs_path_100_to_300
2069,Emerging Markets - Equities,0.0403721181268191,4.04,137403.90731558556,271,P1_outputs_path_100_to_300
2069,Developed Markets - Equities,0.015766076654318,1.58,53658.82782110586,271,P1_outputs_path_100_to_300
2069,Emerging Markets State - Obligations,0.0457014465568127,4.57,155541.93384540264,271,P1_outputs_path_100_to_300
2069,High Yield Bonds - Obligations,0.0458930305249865,4.59,156193.9775584281,271,P1_outputs_path_100_to_300
2069,Investment Grade Bonds - Obligations,0.0231040337373183,2.31,78633.09277671466,271,P1_outputs_path_100_to_300
2069,Government ZC Bonds - Obligations,0.8291632943997452,82.92,2822003.9408213384,271,P1_outputs_path_100_to_300
2070,Emerging Markets - Equities,0.0455502502944899,4.56,158608.68360768363,271,P1_outputs_path_100_to_300
2070,Developed Markets - Equities,0.0543350845202505,5.43,189197.99943473996,271,P1_outputs_path_100_to_300
2070,Emerging Markets State - Obligations,0.0144237142340367,1.44,50224.231757310765,271,P1_outputs_path_100_to_300
2070,High Yield Bonds - Obligations,0.0375201428524355,3.75,130647.3713782626,271,P1_outputs_path_100_to_300
2070,Investment Grade Bonds - Obligations,0.0952770096865824,9.53,331760.2205644387,271,P1_outputs_path_100_to_300
2070,Government ZC Bonds - Obligations,0.7528937984122049,75.29,2621621.0337047027,271,P1_outputs_path_100_to_300
2071,Emerging Markets - Equities,0.0098054763671105,0.98,35716.59330598625,271,P1_outputs_path_100_to_300
2071,Developed Markets - Equities,0.0234618308023198,2.35,85460.06717134686,271,P1_outputs_path_100_to_300
2071,Emerging Markets State - Obligations,0.0035614337708511,0.36,12972.575407591465,271,P1_outputs_path_100_to_300
2071,High Yield Bonds - Obligations,0.0276826623573823,2.77,100834.50880183202,271,P1_outputs_path_100_to_300
2071,Investment Grade Bonds - Obligations,0.0404051098776906,4.04,147176.2128585324,271,P1_outputs_path_100_to_300
2071,Government ZC Bonds - Obligations,0.8950834868246454,89.51,3260354.895255408,271,P1_outputs_path_100_to_300
2072,Emerging Markets - Equities,0.000936635088621,0.09,3421.0009760788453,271,P1_outputs_path_100_to_300
2072,Developed Markets - Equities,0.0287152123685337,2.87,104880.5140171421,271,P1_outputs_path_100_to_300
2072,Emerging Markets State - Obligations,0.0480275407542327,4.8,175417.5834270655,271,P1_outputs_path_100_to_300
2072,High Yield Bonds - Obligations,0.0059256776388661,0.59,21643.16630112053,271,P1_outputs_path_100_to_300
2072,Investment Grade Bonds - Obligations,0.0026322730671953,0.26,9614.212452193266,271,P1_outputs_path_100_to_300
2072,Government ZC Bonds - Obligations,0.9137626610825508,91.38,3337460.867572299,271,P1_outputs_path_100_to_300
2073,Emerging Markets - Equities,0.0372387983203585,3.72,135812.41380027047,271,P1_outputs_path_100_to_300
2073,Developed Markets - Equities,0.0146744566503242,1.47,53518.7349963008,271,P1_outputs_path_100_to_300
2073,Emerging Markets State - Obligations,0.0139519740819296,1.4,50883.79224927246,271,P1_outputs_path_100_to_300
2073,High Yield Bonds - Obligations,0.056248679842204,5.62,205142.7362593473,271,P1_outputs_path_100_to_300
2073,Investment Grade Bonds - Obligations,0.0155401091552847,1.55,56675.82817636376,271,P1_outputs_path_100_to_300
2073,Government ZC Bonds - Obligations,0.8623459819498989,86.23,3145034.0672124173,271,P1_outputs_path_100_to_300
2074,Emerging Markets - Equities,0.0643479204240836,6.43,226202.75375332264,271,P1_outputs_path_100_to_300
2074,Developed Markets - Equities,0.0639784703314568,6.4,224904.02291981867,271,P1_outputs_path_100_to_300
2074,Emerging Markets State - Obligations,0.0577826199939153,5.78,203123.7012099848,271,P1_outputs_path_100_to_300
2074,High Yield Bonds - Obligations,0.0812145743967302,8.12,285494.2359033675,271,P1_outputs_path_100_to_300
