Year,Path_ID,Asset,Weight,Allocation (%),Invested Amt (DKK)
2040,167,Government ZC Bonds - Obligations,0.006887295,0.69,7263.174328
2041,167,Emerging Markets - Equities,0.98321653,98.32,1224816.259
2041,167,Developed Markets - Equities,0.006091731,0.61,7588.614855
2041,167,Emerging Markets State - Obligations,0.001174551,0.12,1463.165669
2041,167,High Yield Bonds - Obligations,0.000433269,0.04,539.7336147
2041,167,Investment Grade Bonds - Obligations,0.003905684,0.39,4865.403789
2041,167,Government ZC Bonds - Obligations,0.005178235,0.52,6450.650405
2042,167,Emerging Markets - Equities,0.945238527,94.52,1304283.498
2042,167,Developed Markets - Equities,0.007415482,0.74,10232.22233
2042,167,Emerging Markets State - Obligations,0.005162017,0.52,7122.788312
2042,167,High Yield Bonds - Obligations,0.025036793,2.5,34546.91532
2042,167,Investment Grade Bonds - Obligations,0.012005657,1.2,16565.95673
2042,167,Government ZC Bonds - Obligations,0.005141524,0.51,7094.511332
2043,167,Emerging Markets - Equities,0.968135505,96.81,1157574.254
2043,167,Developed Markets - Equities,0.002714408,0.27,3245.546958
2043,167,Emerging Markets State - Obligations,0.003474297,0.35,4154.126299
2043,167,High Yield Bonds - Obligations,0.014839084,1.48,17742.70417
2043,167,Investment Grade Bonds - Obligations,0.004803095,0.48,5742.934704
2043,167,Government ZC Bonds - Obligations,0.00603361,0.6,7214.229008
2044,167,Emerging Markets - Equities,0.967121203,96.71,1028875.981
2044,167,Developed Markets - Equities,0.007142661,0.71,7598.749878
2044,167,Emerging Markets State - Obligations,0.008573356,0.86,9120.800661
2044,167,High Yield Bonds - Obligations,0.001687535,0.17,1795.290781
2044,167,Investment Grade Bonds - Obligations,0.008399346,0.84,8935.680017
2044,167,Government ZC Bonds - Obligations,0.007075899,0.71,7527.725366
2045,167,Emerging Markets - Equities,0.936146372,93.61,903471.8346
2045,167,Developed Markets - Equities,0.000213909,0.02,206.4429282
2045,167,Emerging Markets State - Obligations,0.007808871,0.78,7536.316028
2045,167,High Yield Bonds - Obligations,0.02008503,2.01,19383.99777
2045,167,Investment Grade Bonds - Obligations,0.013792129,1.38,13310.73862
2045,167,Government ZC Bonds - Obligations,0.021953689,2.2,21187.43428
2046,167,Emerging Markets - Equities,0.954267602,95.43,889610.446
2046,167,Developed Markets - Equities,0.013315266,1.33,12413.07944
2046,167,Emerging Markets State - Obligations,0.004352443,0.44,4057.539317
2046,167,High Yield Bonds - Obligations,0.009861476,0.99,9193.304129
2046,167,Investment Grade Bonds - Obligations,0.015501463,1.55,14451.14955
2046,167,Government ZC Bonds - Obligations,0.00270175,0.27,2518.690818
2047,167,Emerging Markets - Equities,0.973435431,97.34,1170983.691
2047,167,Developed Markets - Equities,0.001291567,0.13,1553.676977
2047,167,Emerging Markets State - Obligations,0.00067865,0.07,816.3753134
2047,167,High Yield Bonds - Obligations,0.005113566,0.51,6151.309151
2047,167,Investment Grade Bonds - Obligations,0.010610458,1.06,12763.73601
2047,167,Government ZC Bonds - Obligations,0.008870328,0.89,10670.46596
2048,167,Emerging Markets - Equities,0.95217949,95.22,1457003.138
2048,167,Developed Markets - Equities,0.013004808,1.3,19899.65818
2048,167,Emerging Markets State - Obligations,0.010985918,1.1,16810.39897
2048,167,High Yield Bonds - Obligations,0.008947315,0.89,13690.97616
2048,167,Investment Grade Bonds - Obligations,0.011286304,1.13,17270.04283
2048,167,Government ZC Bonds - Obligations,0.003596164,0.36,5502.767759
2049,167,Emerging Markets - Equities,0.000571377,0.06,998.5946387
2049,167,Developed Markets - Equities,0.981483418,98.15,1715338.078
2049,167,Emerging Markets State - Obligations,0.003409315,0.34,5958.458729
2049,167,High Yield Bonds - Obligations,0.004248109,0.42,7424.418462
2049,167,Investment Grade Bonds - Obligations,0.004543509,0.45,7940.687972
2049,167,Government ZC Bonds - Obligations,0.005744272,0.57,10039.26075
2050,167,Emerging Markets - Equities,0.975422937,97.54,1775151.359
2050,167,Developed Markets - Equities,0.001905392,0.19,3467.581601
2050,167,Emerging Markets State - Obligations,0.0047631,0.48,8668.264028
2050,167,High Yield Bonds - Obligations,0.002634814,0.26,4795.041745
2050,167,Investment Grade Bonds - Obligations,0.007032242,0.7,12797.8269
2050,167,Government ZC Bonds - Obligations,0.008241515,0.82,14998.55767
2051,167,Emerging Markets - Equities,0.948321941,94.83,2112457.321
2051,167,Developed Markets - Equities,0.006948732,0.69,15478.81422
2051,167,Emerging Markets State - Obligations,0.012370511,1.24,27556.22982
2051,167,High Yield Bonds - Obligations,0.007029629,0.7,15659.01974
2051,167,Investment Grade Bonds - Obligations,0.013378456,1.34,29801.50162
2051,167,Government ZC Bonds - Obligations,0.01195073,1.2,26621.13574
2052,167,Emerging Markets - Equities,0.976989691,97.7,2084072.557
2052,167,Developed Markets - Equities,0.005473779,0.55,11676.43089
2052,167,Emerging Markets State - Obligations,0.006560546,0.66,13994.67607
2052,167,High Yield Bonds - Obligations,0.001888412,0.19,4028.280032
2052,167,Investment Grade Bonds - Obligations,0.005676903,0.57,12109.72579
2052,167,Government ZC Bonds - Obligations,0.003410668,0.34,7275.491604
2053,167,Emerging Markets - Equities,0.973238983,97.32,1974123.057
2053,167,Developed Markets - Equities,0.00648594,0.65,13156.11467
2053,167,Emerging Markets State - Obligations,0.006206806,0.62,12589.91742
2053,167,High Yield Bonds - Obligations,0.002328485,0.23,4723.111259
2053,167,Investment Grade Bonds - Obligations,0.004143505,0.41,8404.707343
2053,167,Government ZC Bonds - Obligations,0.007596281,0.76,15408.33651
2054,167,Emerging Markets - Equities,0.973585854,97.36,2095315.415
2054,167,Developed Markets - Equities,0.008122211,0.81,17480.32195
2054,167,Emerging Markets State - Obligations,0.006459858,0.65,13902.66638
2054,167,High Yield Bonds - Obligations,0.00245643,0.25,5286.637294
2054,167,Investment Grade Bonds - Obligations,0.002988925,0.3,6432.653474
2054,167,Government ZC Bonds - Obligations,0.006386723,0.64,13745.2677
2055,167,Emerging Markets - Equities,0.934743421,93.47,1970596.286
2055,167,Developed Markets - Equities,0.026828026,2.68,56557.98952
2055,167,Emerging Markets State - Obligations,0.00106068,0.11,2236.092451
2055,167,High Yield Bonds - Obligations,0.008808575,0.88,18569.95757
2055,167,Investment Grade Bonds - Obligations,0.024836505,2.48,52359.52905
2055,167,Government ZC Bonds - Obligations,0.003722792,0.37,7848.270682
2056,167,Emerging Markets - Equities,0.975609229,97.56,2357249.634
2056,167,Developed Markets - Equities,0.006648779,0.66,16064.66173
2056,167,Emerging Markets State - Obligations,0.003774988,0.38,9121.059631
2056,167,High Yield Bonds - Obligations,0.008349691,0.83,20174.37341
2056,167,Investment Grade Bonds - Obligations,0.003895429,0.39,9412.067106
2056,167,Government ZC Bonds - Obligations,0.001721884,0.17,4160.385433
2057,167,Emerging Markets - Equities,0.958916109,95.89,2337989.538
2057,167,Developed Markets - Equities,0.012571238,1.26,30650.67245
2057,167,Emerging Markets State - Obligations,0.013871789,1.39,33821.62093
2057,167,High Yield Bonds - Obligations,0.00981722,0.98,23935.93982
2057,167,Investment Grade Bonds - Obligations,0.000682512,0.07,1664.071864
2057,167,Government ZC Bonds - Obligations,0.004141132,0.41,10096.73565
2058,167,Emerging Markets - Equities,0.178574349,17.86,478467.6735
2058,167,Developed Markets - Equities,0.110872498,11.09,297069.0164
2058,167,Emerging Markets State - Obligations,0.388636683,38.86,1041303.469
2058,167,High Yield Bonds - Obligations,0.28192787,28.19,755390.5275
2058,167,Investment Grade Bonds - Obligations,0.00630858,0.63,16903.05161
2058,167,Government ZC Bonds - Obligations,0.03368002,3.37,90241.40983
2059,167,Emerging Markets - Equities,0.067421603,6.74,200894.2698
2059,167,Developed Markets - Equities,0.045925042,4.59,136841.566
2059,167,Emerging Markets State - Obligations,0.076794968,7.68,228823.8213
2059,167,High Yield Bonds - Obligations,0.035132946,3.51,104684.6584
2059,167,Investment Grade Bonds - Obligations,0.08400777,8.4,250315.6081
2059,167,Government ZC Bonds - Obligations,0.690717671,69.07,2058112.162
2060,167,Emerging Markets - Equities,0.344205899,34.42,51371.63745
2060,167,Developed Markets - Equities,0.114839143,11.48,17139.3774
2060,167,Emerging Markets State - Obligations,0.020280461,2.03,3026.794414
2060,167,High Yield Bonds - Obligations,0.08731181,8.73,13031.01042
2060,167,Investment Grade Bonds - Obligations,0.095892451,9.59,14311.64375
2060,167,Government ZC Bonds - Obligations,0.337470236,33.75,50366.36105
2061,167,Emerging Markets - Equities,0.035762205,3.58,5021.953245
2061,167,Developed Markets - Equities,0.321590575,32.16,45159.76685
2061,167,Emerging Markets State - Obligations,0.098249456,9.82,13796.80524
2061,167,High Yield Bonds - Obligations,0.203358143,20.34,28556.82676
2061,167,Investment Grade Bonds - Obligations,0.191511159,19.15,26893.19885
2061,167,Government ZC Bonds - Obligations,0.149528461,14.95,20997.72496
2062,167,Emerging Markets - Equities,0.205760405,20.58,30785.71231
2062,167,Developed Markets - Equities,0.15663855,15.66,23436.13846
2062,167,Emerging Markets State - Obligations,0.237496732,23.75,35534.0769
2062,167,High Yield Bonds - Obligations,0.110731059,11.07,16567.49523
2062,167,Investment Grade Bonds - Obligations,0.218274635,21.83,32658.08166
2062,167,Government ZC Bonds - Obligations,0.071098619,7.11,10637.72034
2063,167,Emerging Markets - Equities,0.112571745,11.26,16867.74586
2063,167,Developed Markets - Equities,0.108689534,10.87,16286.03552
2063,167,Emerging Markets State - Obligations,0.242099385,24.21,36276.16233
2063,167,High Yield Bonds - Obligations,0.190823768,19.08,28593.02589
2063,167,Investment Grade Bonds - Obligations,0.225245416,22.52,33750.76433
2063,167,Government ZC Bonds - Obligations,0.120570152,12.06,18066.22682
2064,167,Emerging Markets - Equities,0.11810338,11.81,19241.69111
2064,167,Developed Markets - Equities,0.214010488,21.4,34867.11132
2064,167,Emerging Markets State - Obligations,0.169089965,16.91,27548.55004
2064,167,High Yield Bonds - Obligations,0.184239663,18.42,30016.77586
2064,167,Investment Grade Bonds - Obligations,0.182448334,18.24,29724.92821
2064,167,Government ZC Bonds - Obligations,0.13210817,13.21,21523.38571
2065,167,Emerging Markets - Equities,0.198195754,19.82,33423.87339
2065,167,Developed Markets - Equities,0.167295416,16.73,28212.81828
2065,167,Emerging Markets State - Obligations,0.222163775,22.22,37465.85751
2065,167,High Yield Bonds - Obligations,0.101736059,10.17,17156.84156
2065,167,Investment Grade Bonds - Obligations,0.168608449,16.86,28434.24922
2065,167,Government ZC Bonds - Obligations,0.142000548,14.2,23947.07373
2066,167,Emerging Markets - Equities,0.138017728,13.8,21841.43775
2066,167,Developed Markets - Equities,0.250605484,25.06,39658.55806
2066,167,Emerging Markets State - Obligations,0.001731181,0.17,273.9611063
2066,167,High Yield Bonds - Obligations,0.248129268,24.81,39266.69458
2066,167,Investment Grade Bonds - Obligations,0.224222915,22.42,35483.49129
2066,167,Government ZC Bonds - Obligations,0.137293423,13.73,21726.81584
2067,167,Emerging Markets - Equities,0.016666748,1.67,2591.301628
2067,167,Developed Markets - Equities,0.237155238,23.72,36872.26616
2067,167,Emerging Markets State - Obligations,0.174271621,17.43,27095.28854
2067,167,High Yield Bonds - Obligations,0.176011802,17.6,27365.84715
2067,167,Investment Grade Bonds - Obligations,0.114020376,11.4,17727.585
2067,167,Government ZC Bonds - Obligations,0.281874215,28.19,43825.05391
2068,167,Emerging Markets - Equities,0.242236255,24.22,38166.77335
2068,167,Developed Markets - Equities,0.35857494,35.86,56497.11051
2068,167,Emerging Markets State - Obligations,0.03940866,3.94,6209.233231
2068,167,High Yield Bonds - Obligations,0.191887429,19.19,30233.80628
2068,167,Investment Grade Bonds - Obligations,0.109352002,10.94,17229.51447
2068,167,Government ZC Bonds - Obligations,0.058540715,5.85,9223.682014
2069,167,Emerging Markets - Equities,0.236752154,23.68,37359.12633
2069,167,Developed Markets - Equities,0.094325051,9.43,14884.34823
2069,167,Emerging Markets State - Obligations,0.214665231,21.47,33873.84373
2069,167,High Yield Bonds - Obligations,0.022649891,2.26,3574.117952
2069,167,Investment Grade Bonds - Obligations,0.283467,28.35,44730.65731
2069,167,Government ZC Bonds - Obligations,0.148140674,14.81,23376.37084
2070,167,Emerging Markets - Equities,0.202235642,20.22,35648.45725
2070,167,Developed Markets - Equities,0.179660442,17.97,31669.08431
2070,167,Emerging Markets State - Obligations,0.032754066,3.28,5773.620903
2070,167,High Yield Bonds - Obligations,0.237282184,23.73,41826.17723
2070,167,Investment Grade Bonds - Obligations,0.131361517,13.14,23155.3419
2070,167,Government ZC Bonds - Obligations,0.216706148,21.67,38199.20056
2071,167,Emerging Markets - Equities,0.088404907,8.84,15253.21672
2071,167,Developed Markets - Equities,0.151670094,15.17,26168.87321
2071,167,Emerging Markets State - Obligations,0.10334655,10.33,17831.21965
2071,167,High Yield Bonds - Obligations,0.004246717,0.42,732.7205058
2071,167,Investment Grade Bonds - Obligations,0.135185505,13.52,23324.65313
2071,167,Government ZC Bonds - Obligations,0.517146228,51.71,89227.43907
2072,167,Emerging Markets - Equities,0.220668261,22.07,37045.60836
2072,167,Developed Markets - Equities,0.17751638,17.75,29801.30571
2072,167,Emerging Markets State - Obligations,0.098915567,9.89,16605.86511
2072,167,High Yield Bonds - Obligations,0.039350385,3.94,6606.110733
2072,167,Investment Grade Bonds - Obligations,0.224903386,22.49,37756.59769
2072,167,Government ZC Bonds - Obligations,0.238646021,23.86,40063.70013
2073,167,Emerging Markets - Equities,0.191347001,19.13,32508.48567
2073,167,Developed Markets - Equities,0.164856178,16.49,28007.88452
2073,167,Emerging Markets State - Obligations,0.015514767,1.55,2635.847847
2073,167,High Yield Bonds - Obligations,0.162872655,16.29,27670.89824
2073,167,Investment Grade Bonds - Obligations,0.238931097,23.89,40592.68305
2073,167,Government ZC Bonds - Obligations,0.226478302,22.65,38477.04221
2074,167,Emerging Markets - Equities,0.351997636,35.2,63155.43731
2074,167,Developed Markets - Equities,0.044976468,4.5,8069.680648
2074,167,Emerging Markets State - Obligations,0.150389882,15.04,26982.96177
2074,167,High Yield Bonds - Obligations,0.107755564,10.78,19333.50983
2074,167,Investment Grade Bonds - Obligations,0.011315871,1.13,2030.294222
2074,167,Government ZC Bonds - Obligations,0.333564579,33.36,59848.17703
2075,167,Emerging Markets - Equities,0.098473855,9.85,18250.45782
2075,167,Developed Markets - Equities,0.328410491,32.84,60865.31131
2075,167,Emerging Markets State - Obligations,0.243370994,24.34,45104.68364
2075,167,High Yield Bonds - Obligations,0.038644702,3.86,7162.139667
2075,167,Investment Grade Bonds - Obligations,0.102016249,10.2,18906.98059
2075,167,Government ZC Bonds - Obligations,0.18908371,18.91,35043.45679
2025,168,Emerging Markets - Equities,0.596735408,59.67,119347.0816
2025,168,Developed Markets - Equities,0.00428842,0.43,857.6839044
2025,168,Emerging Markets State - Obligations,0.007852879,0.79,1570.575873
2025,168,High Yield Bonds - Obligations,0.00693859,0.69,1387.717919
2025,168,Investment Grade Bonds - Obligations,0.006350017,0.64,1270.003438
2025,168,Government ZC Bonds - Obligations,0.377834686,37.78,75566.93724
2026,168,Emerging Markets - Equities,0.702381566,70.24,196752.8591
2026,168,Developed Markets - Equities,0.001180341,0.12,330.6400195
2026,168,Emerging Markets State - Obligations,0.008349858,0.83,2338.98286
2026,168,High Yield Bonds - Obligations,0.001252184,0.13,350.7648644
2026,168,Investment Grade Bonds - Obligations,0.001138716,0.11,318.979862
2026,168,Government ZC Bonds - Obligations,0.285697336,28.57,80030.24339
2027,168,Emerging Markets - Equities,0.743474778,74.35,277204.0285
2027,168,Developed Markets - Equities,0.010785525,1.08,4021.375191
2027,168,Emerging Markets State - Obligations,0.010401636,1.04,3878.242352
2027,168,High Yield Bonds - Obligations,0.006484897,0.65,2417.88913
2027,168,Investment Grade Bonds - Obligations,0.002880769,0.29,1074.092785
2027,168,Government ZC Bonds - Obligations,0.225972394,22.6,84253.64233
2028,168,Emerging Markets - Equities,0.835481862,83.55,425892.4393
2028,168,Developed Markets - Equities,0.001722145,0.17,877.8748558
2028,168,Emerging Markets State - Obligations,0.002799407,0.28,1427.016588
2028,168,High Yield Bonds - Obligations,0.000895443,0.09,456.4579154
2028,168,Investment Grade Bonds - Obligations,0.000160418,0.02,81.77391534
2028,168,Government ZC Bonds - Obligations,0.158940725,15.89,81021.09219
2029,168,Emerging Markets - Equities,0.823200777,82.32,450304.0451
2029,168,Developed Markets - Equities,0.002852043,0.29,1560.113215
2029,168,Emerging Markets State - Obligations,0.000878214,0.09,480.3974101
2029,168,High Yield Bonds - Obligations,0.005170283,0.52,2828.227838
2029,168,Investment Grade Bonds - Obligations,0.00505325,0.51,2764.209036
2029,168,Government ZC Bonds - Obligations,0.162845433,16.28,89079.06688
2030,168,Emerging Markets - Equities,0.993158333,99.32,642199.8769
2030,168,Developed Markets - Equities,0.001772508,0.18,1146.145989
2030,168,Emerging Markets State - Obligations,0.000559971,0.06,362.0904968
2030,168,High Yield Bonds - Obligations,0.00166795,0.17,1078.53649
2030,168,Investment Grade Bonds - Obligations,0.000650332,0.07,420.5203147
2030,168,Government ZC Bonds - Obligations,0.002190906,0.22,1416.692131
2031,168,Emerging Markets - Equities,0.071421682,7.14,55324.21338
2031,168,Developed Markets - Equities,0.002763234,0.28,2140.439201
2031,168,Emerging Markets State - Obligations,0.008554011,0.86,6626.05427
2031,168,High Yield Bonds - Obligations,0.001291531,0.13,1000.437955
2031,168,Investment Grade Bonds - Obligations,0.001964557,0.2,1521.772771
2031,168,Government ZC Bonds - Obligations,0.914004984,91.4,708000.7802
2032,168,Emerging Markets - Equities,0.191223647,19.12,169725.0323
2032,168,Developed Markets - Equities,0.004208303,0.42,3735.177933
2032,168,Emerging Markets State - Obligations,2.45E-05,0,21.74214105
2032,168,High Yield Bonds - Obligations,0.008672743,0.87,7697.696684
2032,168,Investment Grade Bonds - Obligations,0.002564748,0.26,2276.402353
2032,168,Government ZC Bonds - Obligations,0.793306063,79.33,704117.4017
2033,168,Emerging Markets - Equities,0.223363842,22.34,215266.3399
2033,168,Developed Markets - Equities,0.003014765,0.3,2905.472335
2033,168,Emerging Markets State - Obligations,0.010148369,1.01,9780.464876
2033,168,High Yield Bonds - Obligations,0.015748589,1.57,15177.66258
2033,168,Investment Grade Bonds - Obligations,0.017051765,1.71,16433.59512
2033,168,Government ZC Bonds - Obligations,0.730672671,73.07,704183.9457
2034,168,Emerging Markets - Equities,0.284904498,28.49,285079.9116
2034,168,Developed Markets - Equities,0.000581169,0.06,581.5265004
2034,168,Emerging Markets State - Obligations,0.001815386,0.18,1816.503965
2034,168,High Yield Bonds - Obligations,0.00184137,0.18,1842.503271
2034,168,Investment Grade Bonds - Obligations,0.005154343,0.52,5157.516857
2034,168,Government ZC Bonds - Obligations,0.705703234,70.57,706137.7289
2035,168,Emerging Markets - Equities,0.000477181,0.05,222.0192585
2035,168,Developed Markets - Equities,0.978645874,97.86,455337.5865
2035,168,Emerging Markets State - Obligations,0.005303872,0.53,2467.748926
2035,168,High Yield Bonds - Obligations,0.008161261,0.82,3797.214878
2035,168,Investment Grade Bonds - Obligations,0.0070292,0.7,3270.497537
2035,168,Government ZC Bonds - Obligations,0.000382613,0.04,178.0197327
2036,168,Emerging Markets - Equities,0.946240267,94.62,496649.4198
2036,168,Developed Markets - Equities,0.013591033,1.36,7133.472131
2036,168,Emerging Markets State - Obligations,0.017422433,1.74,9144.444303
2036,168,High Yield Bonds - Obligations,0.00990092,0.99,5196.657035
2036,168,Investment Grade Bonds - Obligations,0.007150043,0.72,3752.814873
2036,168,Government ZC Bonds - Obligations,0.005695304,0.57,2989.271889
2037,168,Emerging Markets - Equities,0.967067464,96.71,714979.5279
2037,168,Developed Markets - Equities,0.011288232,1.13,8345.700124
2037,168,Emerging Markets State - Obligations,0.002090258,0.21,1545.385237
2037,168,High Yield Bonds - Obligations,0.005706027,0.57,4218.622326
2037,168,Investment Grade Bonds - Obligations,0.005054756,0.51,3737.120059
2037,168,Government ZC Bonds - Obligations,0.008793263,0.88,6501.100396
2038,168,Emerging Markets - Equities,0.958038948,95.8,827592.8108
2038,168,Developed Markets - Equities,0.009628951,0.96,8317.877734
2038,168,Emerging Markets State - Obligations,0.007795992,0.78,6734.492985
2038,168,High Yield Bonds - Obligations,0.009662201,0.97,8346.600368
2038,168,Investment Grade Bonds - Obligations,0.001060791,0.11,916.354101
2038,168,Government ZC Bonds - Obligations,0.013813117,1.38,11932.32925
2039,168,Emerging Markets - Equities,0.956376584,95.64,904390.3706
2039,168,Developed Markets - Equities,0.003913476,0.39,3700.749417
2039,168,Emerging Markets State - Obligations,0.013868928,1.39,13115.04857
2039,168,High Yield Bonds - Obligations,0.011550082,1.16,10922.24888
2039,168,Investment Grade Bonds - Obligations,0.010664906,1.07,10085.18907
2039,168,Government ZC Bonds - Obligations,0.003626023,0.36,3428.9214
2040,168,Emerging Markets - Equities,0.915829852,91.58,1111741.161
2040,168,Developed Markets - Equities,0.009058533,0.91,10996.30414
2040,168,Emerging Markets State - Obligations,0.004274616,0.43,5189.027691
2040,168,High Yield Bonds - Obligations,0.021123244,2.11,25641.85913
2040,168,Investment Grade Bonds - Obligations,0.022016957,2.2,26726.75225
2040,168,Government ZC Bonds - Obligations,0.027696798,2.77,33621.60585
2041,168,Emerging Markets - Equities,0.969025459,96.9,1335731.633
2041,168,Developed Markets - Equities,0.010126929,1.01,13959.24039
2041,168,Emerging Markets State - Obligations,0.008498145,0.85,11714.07912
2041,168,High Yield Bonds - Obligations,0.003729709,0.37,5141.134251
2041,168,Investment Grade Bonds - Obligations,0.000305164,0.03,420.6464253
2041,168,Government ZC Bonds - Obligations,0.008314595,0.83,11461.06879
2042,168,Emerging Markets - Equities,0.955512998,95.55,1381903.774
2042,168,Developed Markets - Equities,0.008701492,0.87,12584.46956
2042,168,Emerging Markets State - Obligations,0.005749105,0.57,8314.601388
2042,168,High Yield Bonds - Obligations,0.012379769,1.24,17904.15172
2042,168,Investment Grade Bonds - Obligations,0.007910552,0.79,11440.57921
2042,168,Government ZC Bonds - Obligations,0.009746084,0.97,14095.20337
2043,168,Emerging Markets - Equities,0.967906098,96.79,1478618.019
2043,168,Developed Markets - Equities,0.005750115,0.58,8784.141145
2043,168,Emerging Markets State - Obligations,0.005574419,0.56,8515.740395
2043,168,High Yield Bonds - Obligations,0.006822366,0.68,10422.16097
2043,168,Investment Grade Bonds - Obligations,0.003584844,0.36,5476.373101
2043,168,Government ZC Bonds - Obligations,0.010362158,1.04,15829.71064
2044,168,Emerging Markets - Equities,0.963292966,96.33,1657993.336
2044,168,Developed Markets - Equities,0.009214787,0.92,15860.23718
2044,168,Emerging Markets State - Obligations,0.006287542,0.63,10821.9449
2044,168,High Yield Bonds - Obligations,0.001936599,0.19,3333.220282
2044,168,Investment Grade Bonds - Obligations,0.010130978,1.01,17437.16021
2044,168,Government ZC Bonds - Obligations,0.009137129,0.91,15726.57449
2045,168,Emerging Markets - Equities,0.966656849,96.67,2006504.835
2045,168,Developed Markets - Equities,0.00063503,0.06,1318.142268
2045,168,Emerging Markets State - Obligations,0.004987258,0.5,10352.12984
2045,168,High Yield Bonds - Obligations,0.00285298,0.29,5921.974665
2045,168,Investment Grade Bonds - Obligations,0.01025499,1.03,21286.44351
2045,168,Government ZC Bonds - Obligations,0.014612893,1.46,30332.21205
2046,168,Emerging Markets - Equities,0.239749327,23.97,614742.2467
2046,168,Developed Markets - Equities,0.707027287,70.7,1812891.605
2046,168,Emerging Markets State - Obligations,0.000745203,0.07,1910.776998
2046,168,High Yield Bonds - Obligations,0.00021693,0.02,556.2321388
2046,168,Investment Grade Bonds - Obligations,0.006180734,0.62,15848.04474
2046,168,Government ZC Bonds - Obligations,0.04608052,4.61,118155.2519
2047,168,Emerging Markets - Equities,0.964317363,96.43,2180335.713
2047,168,Developed Markets - Equities,0.003567824,0.36,8066.903418
2047,168,Emerging Markets State - Obligations,0.005271907,0.53,11919.85939
2047,168,High Yield Bonds - Obligations,0.002376314,0.24,5372.880895
2047,168,Investment Grade Bonds - Obligations,0.008410653,0.84,19016.61086
2047,168,Government ZC Bonds - Obligations,0.016055938,1.61,36302.71248
2048,168,Emerging Markets - Equities,0.252133732,25.21,673532.1202
2048,168,Developed Markets - Equities,0.732857049,73.29,1957702.204
2048,168,Emerging Markets State - Obligations,0.008281869,0.83,22123.59546
2048,168,High Yield Bonds - Obligations,0.003284887,0.33,8775.014089
2048,168,Investment Grade Bonds - Obligations,0.001637444,0.16,4374.152728
2048,168,Government ZC Bonds - Obligations,0.001805019,0.18,4821.799827
2049,168,Emerging Markets - Equities,0.24355148,24.36,708640.9273
2049,168,Developed Markets - Equities,0.709395623,70.94,2064067.821
2049,168,Emerging Markets State - Obligations,0.002919132,0.29,8493.549882
2049,168,High Yield Bonds - Obligations,0.001730586,0.17,5035.338699
2049,168,Investment Grade Bonds - Obligations,0.001632951,0.16,4751.257672
2049,168,Government ZC Bonds - Obligations,0.040770228,4.08,118625.648
2050,168,Emerging Markets - Equities,0.251497889,25.15,716578.1934
2050,168,Developed Markets - Equities,0.733976184,73.4,2091275.322
2050,168,Emerging Markets State - Obligations,0.007731256,0.77,22028.21559
2050,168,High Yield Bonds - Obligations,0.002404492,0.24,6850.978178
2050,168,Investment Grade Bonds - Obligations,0.002494279,0.25,7106.802147
2050,168,Government ZC Bonds - Obligations,0.0018959,0.19,5401.876878
2051,168,Emerging Markets - Equities,0.244570869,24.46,874101.235
2051,168,Developed Markets - Equities,0.711325601,71.13,2542292.099
2051,168,Emerging Markets State - Obligations,0.009894988,0.99,35364.88586
2051,168,High Yield Bonds - Obligations,0.004918292,0.49,17578.07481
2051,168,Investment Grade Bonds - Obligations,0.014788627,1.48,52854.85334
2051,168,Government ZC Bonds - Obligations,0.014501623,1.45,51829.09508
2052,168,Emerging Markets - Equities,0.174321399,17.43,758100.6915
2052,168,Developed Markets - Equities,0.265328677,26.53,1153879.301
2052,168,Emerging Markets State - Obligations,0.004898325,0.49,21302.16611
2052,168,High Yield Bonds - Obligations,0.007372432,0.74,32061.73059
2052,168,Investment Grade Bonds - Obligations,0.00824046,0.82,35836.6702
2052,168,Government ZC Bonds - Obligations,0.539838708,53.98,2347687.094
2053,168,Emerging Markets - Equities,0.185071711,18.51,800450.8069
2053,168,Developed Markets - Equities,0.300623358,30.06,1300221.456
2053,168,Emerging Markets State - Obligations,0.005946175,0.59,25717.71074
2053,168,High Yield Bonds - Obligations,0.004209826,0.42,18207.85479
2053,168,Investment Grade Bonds - Obligations,0.005161002,0.52,22321.77193
2053,168,Government ZC Bonds - Obligations,0.498987927,49.9,2158164.994
2054,168,Emerging Markets - Equities,0.018684347,1.87,86637.01078
2054,168,Developed Markets - Equities,0.002196076,0.22,10182.93547
2054,168,Emerging Markets State - Obligations,0.017948535,1.79,83225.14055
2054,168,High Yield Bonds - Obligations,0.007779055,0.78,36070.51584
2054,168,Investment Grade Bonds - Obligations,0.004678733,0.47,21694.70516
2054,168,Government ZC Bonds - Obligations,0.948713254,94.87,4399066.214
2055,168,Emerging Markets - Equities,0.012319171,1.23,59235.87808
2055,168,Developed Markets - Equities,0.006374661,0.64,30652.11456
2055,168,Emerging Markets State - Obligations,0.009807913,0.98,47160.66813
2055,168,High Yield Bonds - Obligations,0.01390113,1.39,66842.61757
2055,168,Investment Grade Bonds - Obligations,0.007547675,0.75,36292.47112
2055,168,Government ZC Bonds - Obligations,0.95004945,95,4568246.819
2056,168,Emerging Markets - Equities,0.002066189,0.21,10510.99318
2056,168,Developed Markets - Equities,0.002198797,0.22,11185.58946
2056,168,Emerging Markets State - Obligations,0.002642216,0.26,13441.32524
2056,168,High Yield Bonds - Obligations,0.000876432,0.09,4458.532485
2056,168,Investment Grade Bonds - Obligations,0.001127083,0.11,5733.63066
2056,168,Government ZC Bonds - Obligations,0.991089282,99.11,5041810.144
