Year,Final Wealth,Path_ID,source_folder
2051,2436742.0800715038,58,P1_outputs_path_50_to_100
2052,2490435.897166849,58,P1_outputs_path_50_to_100
2053,2714387.730467934,58,P1_outputs_path_50_to_100
2054,2877962.11189215,58,P1_outputs_path_50_to_100
2055,2868564.671644924,58,P1_outputs_path_50_to_100
2056,2894972.279243441,58,P1_outputs_path_50_to_100
2057,2991018.824797305,58,P1_outputs_path_50_to_100
2058,2861467.349721308,58,P1_outputs_path_50_to_100
2059,2896009.207626396,58,P1_outputs_path_50_to_100
2060,2956770.390966957,58,P1_outputs_path_50_to_100
2061,3047089.4349927343,58,P1_outputs_path_50_to_100
2062,3019102.2997466675,58,P1_outputs_path_50_to_100
2063,2786626.778029993,58,P1_outputs_path_50_to_100
2064,2858732.1660268195,58,P1_outputs_path_50_to_100
2065,3018060.172050553,58,P1_outputs_path_50_to_100
2066,3170786.338323416,58,P1_outputs_path_50_to_100
2067,3158011.46820296,58,P1_outputs_path_50_to_100
2068,2991739.6679725097,58,P1_outputs_path_50_to_100
2069,3115041.2134532216,58,P1_outputs_path_50_to_100
2070,3246931.3816378303,58,P1_outputs_path_50_to_100
2071,3206600.301077837,58,P1_outputs_path_50_to_100
2072,3090596.4988536024,58,P1_outputs_path_50_to_100
2073,2964731.5829988867,58,P1_outputs_path_50_to_100
2074,1155296.5390427583,58,P1_outputs_path_50_to_100
2075,,58,P1_outputs_path_50_to_100
2025,0.0,59,P1_outputs_path_50_to_100
2026,65645.97379887215,59,P1_outputs_path_50_to_100
2027,123573.91880228926,59,P1_outputs_path_50_to_100
2028,173965.9998145596,59,P1_outputs_path_50_to_100
2029,200638.16048219663,59,P1_outputs_path_50_to_100
2030,261344.52299869148,59,P1_outputs_path_50_to_100
2031,394770.4561270493,59,P1_outputs_path_50_to_100
2032,408257.3841396869,59,P1_outputs_path_50_to_100
2033,469522.9715993044,59,P1_outputs_path_50_to_100
2034,571728.2263261697,59,P1_outputs_path_50_to_100
2035,673665.296296084,59,P1_outputs_path_50_to_100
2036,711289.0539765062,59,P1_outputs_path_50_to_100
2037,747957.797729118,59,P1_outputs_path_50_to_100
2038,884171.6252491805,59,P1_outputs_path_50_to_100
2039,820575.8893696354,59,P1_outputs_path_50_to_100
2040,958809.188644458,59,P1_outputs_path_50_to_100
2041,1089585.2460132723,59,P1_outputs_path_50_to_100
2042,983375.882250474,59,P1_outputs_path_50_to_100
2043,1209300.962383808,59,P1_outputs_path_50_to_100
2044,1234665.9752363723,59,P1_outputs_path_50_to_100
2045,1345999.5513422892,59,P1_outputs_path_50_to_100
2046,1429860.193101094,59,P1_outputs_path_50_to_100
2047,1460242.2740666354,59,P1_outputs_path_50_to_100
2048,1646817.8215911214,59,P1_outputs_path_50_to_100
2049,1680679.310094115,59,P1_outputs_path_50_to_100
2050,1678274.086964375,59,P1_outputs_path_50_to_100
2051,1714835.4600849713,59,P1_outputs_path_50_to_100
2052,1795565.00995009,59,P1_outputs_path_50_to_100
2053,1942473.5110232185,59,P1_outputs_path_50_to_100
2054,1977289.7415788907,59,P1_outputs_path_50_to_100
2055,1936248.7238314487,59,P1_outputs_path_50_to_100
2056,1916687.157104011,59,P1_outputs_path_50_to_100
2057,1773676.938944743,59,P1_outputs_path_50_to_100
2058,2022902.2774980548,59,P1_outputs_path_50_to_100
2059,2289985.81377266,59,P1_outputs_path_50_to_100
2060,2360272.2250918737,59,P1_outputs_path_50_to_100
2061,2526850.7519569425,59,P1_outputs_path_50_to_100
2062,2446585.78603328,59,P1_outputs_path_50_to_100
2063,2592166.5132934097,59,P1_outputs_path_50_to_100
2064,2561276.094384224,59,P1_outputs_path_50_to_100
2065,2556783.644526586,59,P1_outputs_path_50_to_100
2066,2486336.8006929765,59,P1_outputs_path_50_to_100
2067,2375577.268347637,59,P1_outputs_path_50_to_100
2068,2437979.8236292023,59,P1_outputs_path_50_to_100
2069,2556411.992244868,59,P1_outputs_path_50_to_100
2070,2709051.157822181,59,P1_outputs_path_50_to_100
2071,2807407.030698613,59,P1_outputs_path_50_to_100
2072,2890231.5975521943,59,P1_outputs_path_50_to_100
2073,2994685.227237852,59,P1_outputs_path_50_to_100
2074,1224351.04917844,59,P1_outputs_path_50_to_100
2075,,59,P1_outputs_path_50_to_100
2025,0.0,60,P1_outputs_path_50_to_100
2026,47052.11802224585,60,P1_outputs_path_50_to_100
2027,112992.33278109836,60,P1_outputs_path_50_to_100
2028,176858.59233250975,60,P1_outputs_path_50_to_100
2029,218953.5806913212,60,P1_outputs_path_50_to_100
2030,293643.9097793387,60,P1_outputs_path_50_to_100
2031,338115.8379716972,60,P1_outputs_path_50_to_100
2032,445615.23916746816,60,P1_outputs_path_50_to_100
2033,600691.3169682286,60,P1_outputs_path_50_to_100
2034,702082.7488374421,60,P1_outputs_path_50_to_100
2035,843023.4358814508,60,P1_outputs_path_50_to_100
2036,880672.8261633205,60,P1_outputs_path_50_to_100
2037,857230.3119871725,60,P1_outputs_path_50_to_100
2038,1084628.7876644095,60,P1_outputs_path_50_to_100
2039,983476.9103352728,60,P1_outputs_path_50_to_100
2040,983840.2978420588,60,P1_outputs_path_50_to_100
2041,1054771.6218822578,60,P1_outputs_path_50_to_100
2042,1393876.1632624676,60,P1_outputs_path_50_to_100
2043,1725694.3432866556,60,P1_outputs_path_50_to_100
2044,1731573.5975914928,60,P1_outputs_path_50_to_100
2045,1762452.6288516305,60,P1_outputs_path_50_to_100
2046,1956103.462466216,60,P1_outputs_path_50_to_100
2047,1963607.012217604,60,P1_outputs_path_50_to_100
2048,2013474.2280106572,60,P1_outputs_path_50_to_100
2049,1908189.4670710603,60,P1_outputs_path_50_to_100
2050,1947361.6220237887,60,P1_outputs_path_50_to_100
2051,1902841.886210636,60,P1_outputs_path_50_to_100
2052,1917289.4098475971,60,P1_outputs_path_50_to_100
2053,1928309.171301484,60,P1_outputs_path_50_to_100
2054,2094578.9906050896,60,P1_outputs_path_50_to_100
2055,2312350.581361724,60,P1_outputs_path_50_to_100
2056,2468894.2639650702,60,P1_outputs_path_50_to_100
2057,2463249.6839743955,60,P1_outputs_path_50_to_100
2058,2344300.2315827576,60,P1_outputs_path_50_to_100
2059,2425580.003058284,60,P1_outputs_path_50_to_100
2060,2655324.10289105,60,P1_outputs_path_50_to_100
2061,2637646.81076636,60,P1_outputs_path_50_to_100
2062,2749291.186474588,60,P1_outputs_path_50_to_100
2063,2924863.5757820383,60,P1_outputs_path_50_to_100
2064,2842827.9899109155,60,P1_outputs_path_50_to_100
2065,2851556.3880331907,60,P1_outputs_path_50_to_100
2066,2971710.7828043117,60,P1_outputs_path_50_to_100
2067,2987062.950533967,60,P1_outputs_path_50_to_100
2068,2861356.0417628437,60,P1_outputs_path_50_to_100
2069,2869867.266960227,60,P1_outputs_path_50_to_100
2070,2983039.531241054,60,P1_outputs_path_50_to_100
2071,2954499.789773889,60,P1_outputs_path_50_to_100
2072,2946676.480252021,60,P1_outputs_path_50_to_100
2073,3098946.594159079,60,P1_outputs_path_50_to_100
2074,1386534.6338569184,60,P1_outputs_path_50_to_100
2075,,60,P1_outputs_path_50_to_100
2025,0.0,61,P1_outputs_path_50_to_100
2026,61248.73616328173,61,P1_outputs_path_50_to_100
2027,115998.8352578511,61,P1_outputs_path_50_to_100
2028,183744.026773156,61,P1_outputs_path_50_to_100
2029,206327.92660512764,61,P1_outputs_path_50_to_100
2030,265543.1964791835,61,P1_outputs_path_50_to_100
2031,337015.49848728563,61,P1_outputs_path_50_to_100
2032,380383.58656875696,61,P1_outputs_path_50_to_100
2033,425985.2361524313,61,P1_outputs_path_50_to_100
2034,616050.6619359811,61,P1_outputs_path_50_to_100
2035,864928.6523032592,61,P1_outputs_path_50_to_100
2036,968502.7486901744,61,P1_outputs_path_50_to_100
2037,920201.075519574,61,P1_outputs_path_50_to_100
2038,1118264.4533674903,61,P1_outputs_path_50_to_100
2039,1251372.98428706,61,P1_outputs_path_50_to_100
2040,1377438.6384880987,61,P1_outputs_path_50_to_100
2041,1410470.5026667237,61,P1_outputs_path_50_to_100
2042,1550937.3214661183,61,P1_outputs_path_50_to_100
2043,1750446.5162610018,61,P1_outputs_path_50_to_100
2044,1759285.3389031617,61,P1_outputs_path_50_to_100
2045,1871516.0205348008,61,P1_outputs_path_50_to_100
2046,1822598.9619515068,61,P1_outputs_path_50_to_100
2047,1940102.348554321,61,P1_outputs_path_50_to_100
2048,1975637.34673212,61,P1_outputs_path_50_to_100
2049,2022262.9108783584,61,P1_outputs_path_50_to_100
2050,2142609.3332029213,61,P1_outputs_path_50_to_100
2051,2087450.9965625072,61,P1_outputs_path_50_to_100
2052,2060670.6284232475,61,P1_outputs_path_50_to_100
2053,2164149.209748988,61,P1_outputs_path_50_to_100
2054,2309432.267143436,61,P1_outputs_path_50_to_100
2055,2394427.8727473314,61,P1_outputs_path_50_to_100
2056,2389544.799082109,61,P1_outputs_path_50_to_100
2057,2341739.987206685,61,P1_outputs_path_50_to_100
2058,2559834.29933178,61,P1_outputs_path_50_to_100
2059,2731766.0532606943,61,P1_outputs_path_50_to_100
2060,2674801.096001792,61,P1_outputs_path_50_to_100
2061,2776065.8566556624,61,P1_outputs_path_50_to_100
2062,2883068.915160216,61,P1_outputs_path_50_to_100
2063,2952724.5876168907,61,P1_outputs_path_50_to_100
2064,2747514.3302438757,61,P1_outputs_path_50_to_100
2065,2967936.412012076,61,P1_outputs_path_50_to_100
2066,2923668.101127948,61,P1_outputs_path_50_to_100
2067,2874301.229635687,61,P1_outputs_path_50_to_100
2068,2819013.6534608603,61,P1_outputs_path_50_to_100
2069,2990353.037160316,61,P1_outputs_path_50_to_100
2070,2985012.3389101783,61,P1_outputs_path_50_to_100
2071,3408585.778201757,61,P1_outputs_path_50_to_100
2072,3555570.2670118874,61,P1_outputs_path_50_to_100
2073,3701431.108571628,61,P1_outputs_path_50_to_100
2074,1701120.6428379274,61,P1_outputs_path_50_to_100
2075,,61,P1_outputs_path_50_to_100
2025,0.0,62,P1_outputs_path_50_to_100
2026,60992.84673174162,62,P1_outputs_path_50_to_100
2027,133308.17094059856,62,P1_outputs_path_50_to_100
2028,212174.3389667111,62,P1_outputs_path_50_to_100
2029,273257.3652567252,62,P1_outputs_path_50_to_100
2030,339882.10465897195,62,P1_outputs_path_50_to_100
2031,451188.504351276,62,P1_outputs_path_50_to_100
2032,503032.6788738207,62,P1_outputs_path_50_to_100
2033,615326.7769958652,62,P1_outputs_path_50_to_100
2034,691319.5357539197,62,P1_outputs_path_50_to_100
2035,963230.6391948572,62,P1_outputs_path_50_to_100
2036,778916.2211415508,62,P1_outputs_path_50_to_100
2037,855292.7283217203,62,P1_outputs_path_50_to_100
2038,944067.1383772373,62,P1_outputs_path_50_to_100
2039,1051733.8104135916,62,P1_outputs_path_50_to_100
2040,971101.3114260862,62,P1_outputs_path_50_to_100
2041,1108220.8967667702,62,P1_outputs_path_50_to_100
2042,1093686.311544289,62,P1_outputs_path_50_to_100
2043,1047248.5170988812,62,P1_outputs_path_50_to_100
2044,916629.9176325074,62,P1_outputs_path_50_to_100
2045,1035404.2762637038,62,P1_outputs_path_50_to_100
2046,1209195.143881951,62,P1_outputs_path_50_to_100
2047,1271590.072869401,62,P1_outputs_path_50_to_100
2048,1483801.2618905324,62,P1_outputs_path_50_to_100
2049,1508918.9202740449,62,P1_outputs_path_50_to_100
2050,1612602.3659839977,62,P1_outputs_path_50_to_100
2051,1586325.994352948,62,P1_outputs_path_50_to_100
2052,1545626.2516315086,62,P1_outputs_path_50_to_100
2053,1662108.0020740218,62,P1_outputs_path_50_to_100
2054,1868187.2980495207,62,P1_outputs_path_50_to_100
2055,2027611.8828222416,62,P1_outputs_path_50_to_100
2056,2122163.445541105,62,P1_outputs_path_50_to_100
2057,2194655.853394309,62,P1_outputs_path_50_to_100
2058,2299160.489549294,62,P1_outputs_path_50_to_100
2059,2277323.8642349048,62,P1_outputs_path_50_to_100
2060,2302079.906508457,62,P1_outputs_path_50_to_100
2061,2483054.2847845377,62,P1_outputs_path_50_to_100
2062,2494369.144638936,62,P1_outputs_path_50_to_100
2063,2531668.354745928,62,P1_outputs_path_50_to_100
2064,2483595.692484595,62,P1_outputs_path_50_to_100
2065,2575006.853744192,62,P1_outputs_path_50_to_100
2066,2682225.814216534,62,P1_outputs_path_50_to_100
2067,2685656.617309392,62,P1_outputs_path_50_to_100
2068,2823216.713420285,62,P1_outputs_path_50_to_100
2069,3015665.158707928,62,P1_outputs_path_50_to_100
2070,3100128.365207766,62,P1_outputs_path_50_to_100
2071,3273513.116358428,62,P1_outputs_path_50_to_100
2072,3378038.3647771277,62,P1_outputs_path_50_to_100
2073,3659920.936841195,62,P1_outputs_path_50_to_100
2074,1943819.395238417,62,P1_outputs_path_50_to_100
2075,,62,P1_outputs_path_50_to_100
2025,0.0,63,P1_outputs_path_50_to_100
2026,69581.79879773699,63,P1_outputs_path_50_to_100
2027,115735.39642057444,63,P1_outputs_path_50_to_100
2028,194448.4035662858,63,P1_outputs_path_50_to_100
2029,285046.4181531525,63,P1_outputs_path_50_to_100
2030,408385.0035273524,63,P1_outputs_path_50_to_100
2031,427636.13770782994,63,P1_outputs_path_50_to_100
2032,441460.56902788265,63,P1_outputs_path_50_to_100
2033,679367.1454610652,63,P1_outputs_path_50_to_100
2034,39083.297171274666,63,P1_outputs_path_50_to_100
2035,92599.61747812628,63,P1_outputs_path_50_to_100
2036,149525.19563194265,63,P1_outputs_path_50_to_100
2037,190800.9220828217,63,P1_outputs_path_50_to_100
2038,293012.90488081204,63,P1_outputs_path_50_to_100
2039,393092.4253267276,63,P1_outputs_path_50_to_100
2040,385332.9110403957,63,P1_outputs_path_50_to_100
2041,408326.7633898547,63,P1_outputs_path_50_to_100
2042,528459.6800749094,63,P1_outputs_path_50_to_100
2043,711624.6691821101,63,P1_outputs_path_50_to_100
2044,794603.532196751,63,P1_outputs_path_50_to_100
2045,883079.7613520385,63,P1_outputs_path_50_to_100
2046,924280.1318163336,63,P1_outputs_path_50_to_100
2047,1092308.3567842396,63,P1_outputs_path_50_to_100
2048,1332419.1885919203,63,P1_outputs_path_50_to_100
2049,1271498.4521219474,63,P1_outputs_path_50_to_100
2050,1384630.7848841357,63,P1_outputs_path_50_to_100
2051,1245530.577277406,63,P1_outputs_path_50_to_100
2052,1428660.764489022,63,P1_outputs_path_50_to_100
2053,1532785.7560856892,63,P1_outputs_path_50_to_100
2054,1632384.5420758612,63,P1_outputs_path_50_to_100
2055,1798624.262935354,63,P1_outputs_path_50_to_100
2056,2060556.2907896712,63,P1_outputs_path_50_to_100
2057,2080366.6474484643,63,P1_outputs_path_50_to_100
2058,2165847.949275272,63,P1_outputs_path_50_to_100
2059,2220767.8326652893,63,P1_outputs_path_50_to_100
2060,2232310.214381581,63,P1_outputs_path_50_to_100
2061,2539272.823049792,63,P1_outputs_path_50_to_100
2062,2747048.8880694997,63,P1_outputs_path_50_to_100
2063,2914066.172408061,63,P1_outputs_path_50_to_100
2064,3096989.93091591,63,P1_outputs_path_50_to_100
2065,2987435.009854781,63,P1_outputs_path_50_to_100
2066,2861784.6806564494,63,P1_outputs_path_50_to_100
2067,3108516.431606369,63,P1_outputs_path_50_to_100
2068,3166014.037162532,63,P1_outputs_path_50_to_100
2069,3211930.113592121,63,P1_outputs_path_50_to_100
2070,3128449.606079938,63,P1_outputs_path_50_to_100
2071,3218283.367386881,63,P1_outputs_path_50_to_100
2072,3094236.6254259506,63,P1_outputs_path_50_to_100
2073,3066512.763943748,63,P1_outputs_path_50_to_100
2074,1345609.273612376,63,P1_outputs_path_50_to_100
2075,,63,P1_outputs_path_50_to_100
2025,0.0,64,P1_outputs_path_50_to_100
2026,49559.91345354341,64,P1_outputs_path_50_to_100
2027,105665.82381547318,64,P1_outputs_path_50_to_100
2028,164919.2401699954,64,P1_outputs_path_50_to_100
2029,224895.00110918368,64,P1_outputs_path_50_to_100
2030,294423.42456691794,64,P1_outputs_path_50_to_100
2031,345933.5905496437,64,P1_outputs_path_50_to_100
2032,463443.75894960953,64,P1_outputs_path_50_to_100
2033,539603.9512086866,64,P1_outputs_path_50_to_100
2034,613006.1865677478,64,P1_outputs_path_50_to_100
2035,682699.5102494898,64,P1_outputs_path_50_to_100
2036,920731.1852046512,64,P1_outputs_path_50_to_100
2037,1033733.079692418,64,P1_outputs_path_50_to_100
2038,1279599.1019231929,64,P1_outputs_path_50_to_100
2039,1164254.7787663606,64,P1_outputs_path_50_to_100
2040,1232290.619773921,64,P1_outputs_path_50_to_100
2041,1249201.8918344085,64,P1_outputs_path_50_to_100
2042,1521015.787721729,64,P1_outputs_path_50_to_100
2043,1438129.2736032524,64,P1_outputs_path_50_to_100
2044,1529764.7836784804,64,P1_outputs_path_50_to_100
2045,1581774.7007609163,64,P1_outputs_path_50_to_100
2046,1343638.485449782,64,P1_outputs_path_50_to_100
2047,1415645.6779924645,64,P1_outputs_path_50_to_100
2048,1376275.001407193,64,P1_outputs_path_50_to_100
2049,1521723.871261054,64,P1_outputs_path_50_to_100
2050,1347122.2256461866,64,P1_outputs_path_50_to_100
2051,1145495.2024478524,64,P1_outputs_path_50_to_100
2052,959137.2647776745,64,P1_outputs_path_50_to_100
2053,862574.5593269573,64,P1_outputs_path_50_to_100
2054,1139531.6870602672,64,P1_outputs_path_50_to_100
2055,1370648.5579913468,64,P1_outputs_path_50_to_100
2056,1311371.1051485052,64,P1_outputs_path_50_to_100
2057,1502561.8958872913,64,P1_outputs_path_50_to_100
2058,1553646.368445678,64,P1_outputs_path_50_to_100
2059,1738283.3676745023,64,P1_outputs_path_50_to_100
2060,1724066.6430125425,64,P1_outputs_path_50_to_100
2061,2046127.198220187,64,P1_outputs_path_50_to_100
2062,2002471.0100523315,64,P1_outputs_path_50_to_100
2063,2062515.392418144,64,P1_outputs_path_50_to_100
2064,1931152.8359047128,64,P1_outputs_path_50_to_100
2065,2020782.8656458028,64,P1_outputs_path_50_to_100
2066,2130185.31422742,64,P1_outputs_path_50_to_100
2067,2195302.617503718,64,P1_outputs_path_50_to_100
2068,2304247.6731571625,64,P1_outputs_path_50_to_100
2069,2347456.701326766,64,P1_outputs_path_50_to_100
2070,2492617.073637361,64,P1_outputs_path_50_to_100
2071,2514026.5772479144,64,P1_outputs_path_50_to_100
2072,2415873.100216874,64,P1_outputs_path_50_to_100
2073,2342754.75132847,64,P1_outputs_path_50_to_100
2074,690190.0795736734,64,P1_outputs_path_50_to_100
2075,,64,P1_outputs_path_50_to_100
2025,0.0,65,P1_outputs_path_50_to_100
2026,55507.89893521463,65,P1_outputs_path_50_to_100
2027,107029.9719733022,65,P1_outputs_path_50_to_100
2028,201126.7494963139,65,P1_outputs_path_50_to_100
2029,263247.259257681,65,P1_outputs_path_50_to_100
2030,338648.7798475492,65,P1_outputs_path_50_to_100
2031,355165.1001274301,65,P1_outputs_path_50_to_100
2032,400805.4960403453,65,P1_outputs_path_50_to_100
2033,393550.5182228264,65,P1_outputs_path_50_to_100
2034,470908.134219161,65,P1_outputs_path_50_to_100
2035,652752.1523399893,65,P1_outputs_path_50_to_100
2036,681497.6226328982,65,P1_outputs_path_50_to_100
2037,755573.8295869784,65,P1_outputs_path_50_to_100
2038,707586.1756925725,65,P1_outputs_path_50_to_100
2039,845995.8110242252,65,P1_outputs_path_50_to_100
2040,910137.508954353,65,P1_outputs_path_50_to_100
2041,1183744.1774702768,65,P1_outputs_path_50_to_100
2042,1563967.8590936232,65,P1_outputs_path_50_to_100
2043,1617596.3728542055,65,P1_outputs_path_50_to_100
2044,1590411.852037305,65,P1_outputs_path_50_to_100
2045,1614187.1937492616,65,P1_outputs_path_50_to_100
2046,1690488.7119343684,65,P1_outputs_path_50_to_100
2047,1888449.9652100357,65,P1_outputs_path_50_to_100
2048,1707699.0431005177,65,P1_outputs_path_50_to_100
2049,1705108.2353975552,65,P1_outputs_path_50_to_100
2050,1915251.103842243,65,P1_outputs_path_50_to_100
2051,1857995.242617356,65,P1_outputs_path_50_to_100
2052,1919092.9948589,65,P1_outputs_path_50_to_100
2053,2051690.330379134,65,P1_outputs_path_50_to_100
2054,2020640.2166866737,65,P1_outputs_path_50_to_100
2055,1937960.2815222084,65,P1_outputs_path_50_to_100
2056,1942627.456372666,65,P1_outputs_path_50_to_100
2057,2026449.1785354929,65,P1_outputs_path_50_to_100
2058,2123818.9301575646,65,P1_outputs_path_50_to_100
2059,2196395.537364102,65,P1_outputs_path_50_to_100
2060,2310940.09012032,65,P1_outputs_path_50_to_100
2061,2276615.2584335944,65,P1_outputs_path_50_to_100
2062,2308988.194350865,65,P1_outputs_path_50_to_100
2063,2279442.9797872435,65,P1_outputs_path_50_to_100
2064,2312920.28897566,65,P1_outputs_path_50_to_100
2065,2364727.770273932,65,P1_outputs_path_50_to_100
2066,2529967.0235889503,65,P1_outputs_path_50_to_100
2067,2672119.189778333,65,P1_outputs_path_50_to_100
2068,2779540.8207896343,65,P1_outputs_path_50_to_100
2069,3014330.786179793,65,P1_outputs_path_50_to_100
2070,3165061.7495769965,65,P1_outputs_path_50_to_100
2071,3446242.9899960603,65,P1_outputs_path_50_to_100
2072,3647129.975073627,65,P1_outputs_path_50_to_100
2073,3784494.921844112,65,P1_outputs_path_50_to_100
2074,2133429.759017417,65,P1_outputs_path_50_to_100
2075,,65,P1_outputs_path_50_to_100
2025,0.0,66,P1_outputs_path_50_to_100
2026,93856.95370671531,66,P1_outputs_path_50_to_100
2027,174501.98271010118,66,P1_outputs_path_50_to_100
2028,258692.51955066613,66,P1_outputs_path_50_to_100
2029,384290.5202794937,66,P1_outputs_path_50_to_100
2030,393266.3615117095,66,P1_outputs_path_50_to_100
2031,382914.7039109244,66,P1_outputs_path_50_to_100
2032,476360.9076316773,66,P1_outputs_path_50_to_100
2033,522737.9307756681,66,P1_outputs_path_50_to_100
2034,557500.7888957434,66,P1_outputs_path_50_to_100
2035,603512.6671409488,66,P1_outputs_path_50_to_100
2036,820550.941928309,66,P1_outputs_path_50_to_100
2037,940838.8930926034,66,P1_outputs_path_50_to_100
2038,1180193.906121636,66,P1_outputs_path_50_to_100
2039,1105639.6708702776,66,P1_outputs_path_50_to_100
2040,1254356.4677581876,66,P1_outputs_path_50_to_100
2041,1438265.5847585143,66,P1_outputs_path_50_to_100
2042,1528196.8011056455,66,P1_outputs_path_50_to_100
2043,1315925.3836890012,66,P1_outputs_path_50_to_100
2044,1357794.6778979353,66,P1_outputs_path_50_to_100
2045,1371536.1782625725,66,P1_outputs_path_50_to_100
2046,1578004.7641533574,66,P1_outputs_path_50_to_100
2047,1768397.8844545155,66,P1_outputs_path_50_to_100
2048,1794359.890104751,66,P1_outputs_path_50_to_100
2049,1839085.5021670377,66,P1_outputs_path_50_to_100
2050,1905915.8580228444,66,P1_outputs_path_50_to_100
2051,1929277.3395677817,66,P1_outputs_path_50_to_100
2052,2098791.1513996217,66,P1_outputs_path_50_to_100
2053,1974471.8538085804,66,P1_outputs_path_50_to_100
2054,1911149.2714048785,66,P1_outputs_path_50_to_100
2055,1892513.4915419165,66,P1_outputs_path_50_to_100
2056,1911162.0233315013,66,P1_outputs_path_50_to_100
2057,1951018.3898593504,66,P1_outputs_path_50_to_100
2058,2045913.872746653,66,P1_outputs_path_50_to_100
2059,2064585.8568490732,66,P1_outputs_path_50_to_100
2060,2062167.3378139827,66,P1_outputs_path_50_to_100
2061,2165551.651204633,66,P1_outputs_path_50_to_100
2062,2271603.769036584,66,P1_outputs_path_50_to_100
2063,2257249.194531205,66,P1_outputs_path_50_to_100
2064,2333545.6991092926,66,P1_outputs_path_50_to_100
2065,2495007.5606062543,66,P1_outputs_path_50_to_100
2066,2616251.57811271,66,P1_outputs_path_50_to_100
2067,2751026.8319198005,66,P1_outputs_path_50_to_100
2068,2652311.290294182,66,P1_outputs_path_50_to_100
2069,2720351.8219889714,66,P1_outputs_path_50_to_100
2070,2750379.986771758,66,P1_outputs_path_50_to_100
2071,2626614.945925007,66,P1_outputs_path_50_to_100
2072,2683760.206144326,66,P1_outputs_path_50_to_100
2073,2803429.901435696,66,P1_outputs_path_50_to_100
2074,888003.9969965636,66,P1_outputs_path_50_to_100
2075,,66,P1_outputs_path_50_to_100
2025,0.0,67,P1_outputs_path_50_to_100
2026,64728.48345130957,67,P1_outputs_path_50_to_100
2027,123798.15632689049,67,P1_outputs_path_50_to_100
2028,199091.96693578665,67,P1_outputs_path_50_to_100
2029,258100.0918805397,67,P1_outputs_path_50_to_100
2030,306506.4932838202,67,P1_outputs_path_50_to_100
2031,384483.5398218603,67,P1_outputs_path_50_to_100
2032,429603.4646118709,67,P1_outputs_path_50_to_100
2033,457402.6220236868,67,P1_outputs_path_50_to_100
2034,440581.5386569091,67,P1_outputs_path_50_to_100
2035,546613.1628641842,67,P1_outputs_path_50_to_100
2036,583922.9681610188,67,P1_outputs_path_50_to_100
2037,649097.8797893901,67,P1_outputs_path_50_to_100
2038,624687.730791191,67,P1_outputs_path_50_to_100
2039,621343.7554524747,67,P1_outputs_path_50_to_100
2040,710817.3594085335,67,P1_outputs_path_50_to_100
2041,862507.8750468442,67,P1_outputs_path_50_to_100
2042,923623.586290184,67,P1_outputs_path_50_to_100
2043,807740.1436306926,67,P1_outputs_path_50_to_100
2044,867465.5469300525,67,P1_outputs_path_50_to_100
2045,984801.5538636738,67,P1_outputs_path_50_to_100
2046,1092971.4948430054,67,P1_outputs_path_50_to_100
2047,1439322.5036108282,67,P1_outputs_path_50_to_100
2048,1567622.0070462353,67,P1_outputs_path_50_to_100
2049,1833345.595455528,67,P1_outputs_path_50_to_100
2050,2117417.6983976862,67,P1_outputs_path_50_to_100
2051,2329558.9195665284,67,P1_outputs_path_50_to_100
2052,2220605.4575433466,67,P1_outputs_path_50_to_100
2053,2388129.2917589266,67,P1_outputs_path_50_to_100
2054,2569684.858721055,67,P1_outputs_path_50_to_100
2055,2651330.888435732,67,P1_outputs_path_50_to_100
2056,2636523.7337824805,67,P1_outputs_path_50_to_100
2057,2705458.8083133576,67,P1_outputs_path_50_to_100
2058,2837467.051644386,67,P1_outputs_path_50_to_100
2059,2736910.011345968,67,P1_outputs_path_50_to_100
2060,2908316.1618276173,67,P1_outputs_path_50_to_100
2061,2837935.2285858574,67,P1_outputs_path_50_to_100
2062,2931387.929344112,67,P1_outputs_path_50_to_100
2063,3081567.2141492222,67,P1_outputs_path_50_to_100
2064,2995221.176875394,67,P1_outputs_path_50_to_100
2065,3198539.1352402177,67,P1_outputs_path_50_to_100
2066,3205647.263620488,67,P1_outputs_path_50_to_100
2067,3250353.365676875,67,P1_outputs_path_50_to_100
2068,3328273.492134004,67,P1_outputs_path_50_to_100
2069,3546060.7861602246,67,P1_outputs_path_50_to_100
2070,3388271.280129619,67,P1_outputs_path_50_to_100
2071,3587145.9604814523,67,P1_outputs_path_50_to_100
2072,3769287.587506816,67,P1_outputs_path_50_to_100
2073,3914818.393578805,67,P1_outputs_path_50_to_100
2074,1783387.9360523897,67,P1_outputs_path_50_to_100
2075,,67,P1_outputs_path_50_to_100
2025,0.0,68,P1_outputs_path_50_to_100
2026,53456.663282945694,68,P1_outputs_path_50_to_100
2027,114576.70498762702,68,P1_outputs_path_50_to_100
2028,179731.28760306563,68,P1_outputs_path_50_to_100
2029,256929.62962558377,68,P1_outputs_path_50_to_100
2030,301025.91417801194,68,P1_outputs_path_50_to_100
2031,286842.2538742933,68,P1_outputs_path_50_to_100
2032,392741.6404548262,68,P1_outputs_path_50_to_100
2033,387391.5132965199,68,P1_outputs_path_50_to_100
2034,513336.6695651504,68,P1_outputs_path_50_to_100
2035,590269.4291686098,68,P1_outputs_path_50_to_100
2036,711904.0973471922,68,P1_outputs_path_50_to_100
2037,760117.7648806638,68,P1_outputs_path_50_to_100
