Year,Asset,Weight,Allocation (%),Invested Amt (DKK)
2036,Emerging Markets - Equities,0.9443819792821309,94.44,115660.49010094359
2036,Developed Markets - Equities,0.008387379570119624,0.84,1027.2203970686596
2036,Emerging Markets State - Obligations,0.01923779284156236,1.92,2356.0938236103298
2036,High Yield Bonds - Obligations,0.012277349334008904,1.23,1503.6333520376736
2036,Investment Grade Bonds - Obligations,0.004857220885243994,0.49,594.8742780362045
2036,Government ZC Bonds - Obligations,0.010858278086934197,1.09,1329.8366473932444
2037,Emerging Markets - Equities,0.9371094365118426,93.71,120912.04394764628
2037,Developed Markets - Equities,0.010949588398588929,1.09,1412.7881569380518
2037,Emerging Markets State - Obligations,0.023130865349923427,2.31,2984.496899473582
2037,High Yield Bonds - Obligations,0.0063567191684346415,0.64,820.1858582467723
2037,Investment Grade Bonds - Obligations,0.000507723550935621,0.05,65.50984326066704
2037,Government ZC Bonds - Obligations,0.021945667020274843,2.19,2831.5747892720638
2038,Emerging Markets - Equities,0.935482546548759,93.55,139700.87637367068
2038,Developed Markets - Equities,0.014249868340193358,1.42,2128.0130801784835
2038,Emerging Markets State - Obligations,0.0010878962663210638,0.11,162.46167538816331
2038,High Yield Bonds - Obligations,0.027000970269845718,2.7,4032.2069327247123
2038,Investment Grade Bonds - Obligations,0.01247838419560301,1.25,1863.4673776484417
2038,Government ZC Bonds - Obligations,0.009700334379278072,0.97,1448.6055553920064
2039,Emerging Markets - Equities,0.0007787202145603018,0.08,135.65755756024305
2039,Developed Markets - Equities,0.9081783079654997,90.82,158209.904898075
2039,Emerging Markets State - Obligations,0.014740052720828798,1.47,2567.802290256338
2039,High Yield Bonds - Obligations,0.03496047678339773,3.5,6090.316910875648
2039,Investment Grade Bonds - Obligations,0.019973519538190633,2.0,3479.502426892393
2039,Government ZC Bonds - Obligations,0.021368922777522847,2.14,3722.5897279795295
2040,Emerging Markets - Equities,0.9220140623767751,92.2,303167.5645372873
2040,Developed Markets - Equities,0.02530393807478209,2.53,8320.191190532167
2040,Emerging Markets State - Obligations,0.01677823291693911,1.68,5516.852961608261
2040,High Yield Bonds - Obligations,0.0073642811239074445,0.74,2421.450240300776
