,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074
27,-0.034788999,-0.04394746,0.13035243,-0.04230899,-0.165199863,-0.26077031,-0.222964326,-0.323034785,-0.229755656,-0.26902578,-0.337482437,-0.298202269,-0.245415485,-0.30445098,-0.271622078,-0.342268835,-0.254649102,-0.203366654,-0.122622336,-0.36490994,-0.413498021,-0.471061486,-0.535734297,-0.607879867,-0.597124809,-0.584362534,-0.526770477,-0.524630606,-0.418558312,-0.356623167,-0.365083227,-0.423806122,-0.417497599,-0.515848997,-0.509365907,-0.507199953,-0.498727009,-0.552490705,-0.525436258,-0.428652437,-0.474956766,-0.346892227,-0.313402235,-0.270511489,-0.361325839,-0.255097659,-0.261102751,-0.253816095,-0.276971398,-0.209578769
28,0.016070341,-0.027717464,-0.037616734,0.241535383,0.281876349,0.377281848,0.389684671,0.443137973,0.357759096,0.116515873,0.035504842,0.088057852,-0.075490903,-0.020709523,-0.066455023,0.166538638,0.024779157,-0.153425333,-0.168342529,-0.076494048,0.090174815,0.153018152,0.322844862,0.609511329,0.651759082,0.634083987,0.380396548,0.515478592,0.42293396,0.356696583,0.610755074,0.309595866,0.461210314,0.690155093,0.541848751,0.616893872,0.509221295,0.672782869,0.495928825,0.441566555,0.527014723,0.593015038,0.599606602,0.611139866,0.502057436,0.531374396,0.595449079,0.464065706,0.681266514,0.495576973
29,0.003487743,0.055363388,0.058311092,-0.031114372,-0.164156532,-0.206420814,-0.191013356,-0.168740892,-0.38370347,-0.29546601,-0.325134021,-0.259307344,-0.099053399,-0.201754609,-0.128918423,-0.285353562,-0.285383675,-0.203389274,-0.110395817,0.000261697,-0.023699987,0.073795975,-0.066439145,-0.234375044,-0.332065723,-0.303081863,-0.201321936,-0.381113916,-0.510393766,-0.52913891,-0.539541698,-0.479826575,-0.545047151,-0.634074069,-0.628073749,-0.670239559,-0.563437305,-0.51022521,-0.411373017,-0.498282674,-0.439490478,-0.508466868,-0.535645249,-0.605430295,-0.593071038,-0.667543775,-0.686995329,-0.679328268,-0.736048743,-0.739419511
30,-0.132072872,-0.141735221,-0.183533726,-0.141754662,0.108397545,0.212809916,0.286094584,0.548675284,0.771715787,0.590122954,0.910080703,0.826259151,0.854859094,1.298335002,0.950477031,0.954566748,1.020689339,1.151752127,1.090318196,0.798593974,0.854963601,0.526351453,0.791194826,1.215969697,1.330722951,1.093254984,1.164590666,1.423596682,1.361723813,1.520600971,1.330005526,0.956668318,1.010241532,1.365824788,1.461577028,1.50136185,1.270011876,1.081354082,1.2273114,1.669348991,1.648583317,1.502905212,1.102127605,1.052451357,0.982672938,1.361881639,1.309637933,0.856723207,1.052520145,0.905142645
31,0.007871245,0.196656339,0.320213289,0.487325155,0.302448925,0.345799738,0.607906008,0.4816921,0.652146465,1.013051498,0.9517895,0.689881646,0.49409746,0.428393407,0.573377412,0.892557438,0.815460129,0.898962407,0.789593277,0.920815962,0.73431151,0.757561742,0.600501375,0.320662211,0.527153979,0.582039901,0.551178634,0.449758696,0.958961623,0.900004888,1.296960003,1.880954976,2.310552527,2.232389898,1.951941292,2.005056257,1.844782228,2.193600758,1.474716984,1.159196148,0.636913958,0.557462598,0.695074706,1.05133505,0.958283501,1.276789126,1.617384279,2.440617178,2.489037402,2.834533442
32,0.05506591,0.008734049,-0.07189142,-0.318085668,-0.304278985,-0.347990621,-0.47007548,-0.478507068,-0.53725463,-0.526480433,-0.56426597,-0.48772572,-0.565663184,-0.522061449,-0.455337716,-0.461542308,-0.371594387,-0.439383161,-0.373925925,-0.344658087,-0.314286807,-0.266355412,-0.345241464,-0.218493179,-0.212252363,-0.22121788,-0.135064042,-0.053892245,0.027411159,0.199637965,0.251697872,0.192534982,-0.01547063,-0.091699293,-0.01517905,-0.047317887,-0.045253661,-0.176678754,-0.050091633,0.026930679,0.141765546,0.22930487,0.424113778,0.43766526,0.417072368,0.36036954,0.369397738,0.122327684,0.111259885,0.033385498
33,-0.117224312,-0.143476456,-0.161023546,-0.235646764,-0.145873517,-0.313220555,-0.250895254,-0.272933229,-0.32962695,-0.467971804,-0.510223479,-0.50302548,-0.416522633,-0.39460174,-0.406354582,-0.547652474,-0.596779977,-0.592874811,-0.651575154,-0.610427105,-0.661290476,-0.618320971,-0.550375068,-0.499228645,-0.585694921,-0.586919153,-0.585906693,-0.561223777,-0.604070857,-0.652244831,-0.693619744,-0.64347949,-0.658486359,-0.585265815,-0.562496579,-0.579491779,-0.559452482,-0.517533828,-0.501061088,-0.488235953,-0.48028622,-0.476608643,-0.486801101,-0.527043949,-0.426108124,-0.504750579,-0.51459474,-0.454518065,-0.470801821,-0.356707533
34,0.350870369,0.320606248,0.480905288,0.697657716,0.540072318,0.701482685,0.613158918,1.120695051,1.385982865,1.424140524,1.886082144,1.527081968,1.791519398,1.261901005,0.762514773,0.957516821,0.81563259,0.679889072,1.110206701,0.777314476,0.942317189,0.836543818,0.856555452,0.686251552,1.007282014,1.766958216,1.642119822,1.568532156,1.338609709,1.434269419,1.547560019,1.008700618,1.271948499,1.212719152,1.115530318,1.339041836,1.225934414,0.708759367,0.712714899,0.62192411,0.696376302,0.479947893,0.53286579,0.773149117,0.445129985,0.499442246,0.55032634,-0.002851174,0.051128804,-0.255654387
35,-0.0778097,-0.003281749,-0.202635656,-0.187839604,-0.083141531,0.005150606,-0.038493399,-0.21096991,-0.227289097,-0.23935977,-0.307995076,-0.2494561,-0.393601459,-0.319060937,-0.133582837,-0.102270785,-0.124981047,-0.020953161,-0.102571107,0.075427089,0.148941941,0.138676172,-0.064512172,-0.143477818,-0.175208954,-0.321320949,-0.346089077,-0.348523049,-0.402393524,-0.40968788,-0.398470228,-0.32097509,-0.287273034,-0.323641005,-0.206690959,-0.149786007,-0.00893129,0.005963434,0.096512834,0.270694665,0.192038477,0.315949031,0.273142846,0.181861775,0.778537241,0.834180949,0.662974749,1.482164834,1.160599922,1.529118335
36,-0.139652499,-0.248481829,-0.148852639,0.137078726,-0.018052839,-0.000955211,-0.085736582,-0.256757882,-0.084651297,-0.036310429,0.074994667,0.028978871,0.320101903,0.34567748,0.199632918,0.112636527,0.25331564,0.034908563,-0.074930298,-0.108433133,-0.125146414,-0.283947553,-0.287129953,-0.293580032,-0.32548462,-0.349229057,-0.321089113,-0.393554382,-0.185805221,-0.20900079,-0.237784558,-0.137138377,-0.247959783,-0.298527104,-0.395550587,-0.325492277,-0.279615132,-0.212194267,-0.244380171,-0.296532816,-0.333455931,-0.263486733,-0.19486517,-0.260299262,-0.475713603,-0.465066552,-0.512976124,-0.569523054,-0.48970344,-0.414283248
