Year,Account,Asset,Invested,Weight,Return (Nominal),Inflation Rate,Return (Inflation Adjusted),Gross Gain,Tax,Net Gain,End Value,TOTAL ASK Cap (DKK),Goal,Redeemed Amount,Allocated Value,Goal Value,Utility (Keep),Utility (Redeem),Utility Δ,Redeemed
2050,NORMAL,Government ZC Bonds - Obligations,1329.6435564877688,0.009622692694013906,-0.998181925375603,0.02,-1.018181925375603,-1353.8190364079808,0.0,-1353.8190364079808,-24.175479920211956,3265208.5192385563,,,,,,,,
2051,ASK,Emerging Markets - Equities,137461.98,0.9805325931141781,-0.9963786076118601,0.02,-1.0163786076118602,-139713.41583196938,-23751.280691434797,-115962.13514053458,21499.844859465426,3678257.396922234,,,,,,,,
2051,ASK,Developed Markets - Equities,144.79,0.0010328042281727778,-0.9973695757627522,0.02,-1.017369575762752,-147.30494087468887,-25.04183994869711,-122.26310092599175,22.526899074008234,3678257.396922234,,,,,,,,
2051,NORMAL,Emerging Markets State - Obligations,540.9050696697906,0.003858339961289113,-0.9981237176227724,0.02,-1.0181237176227724,-550.7082804132119,0.0,-550.7082804132119,-9.803210743421346,3678257.396922234,,,,,,,,
2051,NORMAL,High Yield Bonds - Obligations,266.2804138036624,0.0018994097469163577,-0.9977835997128514,0.02,-1.0177835997128513,-271.0158380941191,0.0,-271.0158380941191,-4.735424290456706,3678257.396922234,,,,,,,,
2051,NORMAL,Investment Grade Bonds - Obligations,498.360909860927,0.003554867427725658,-0.9981708425720319,0.02,-1.018170842572032,-507.4165474980645,0.0,-507.4165474980645,-9.055637637137522,3678257.396922234,,,,,,,,
2051,NORMAL,Government ZC Bonds - Obligations,1278.8258526106408,0.009122016352461685,-0.9982737969870096,0.02,-1.0182737969870095,-1302.194856622987,0.0,-1302.194856622987,-23.369004012346068,3678257.396922234,,,,,,,,
2052,ASK,Emerging Markets - Equities,136068.79,0.9607647214635024,-0.9961249161119361,0.02,-1.0161249161119361,-138262.88782420265,-23504.69093011445,-114758.1968940882,21310.593105911805,4143556.957632897,,,,,,,,
2052,ASK,Developed Markets - Equities,446.78,0.0031546577452144873,-0.9972675198018494,0.02,-1.0172675198018493,-454.49478249707016,-77.26411302450194,-377.23066947256825,69.54933052743175,4143556.957632897,,,,,,,,
2052,NORMAL,Emerging Markets State - Obligations,1806.7930356116462,0.012757539826742189,-0.9979384946353649,0.02,-1.017938494635365,-1839.2041827881803,0.0,-1839.2041827881803,-32.41114717653409,4143556.957632897,,,,,,,,
2052,NORMAL,High Yield Bonds - Obligations,808.5425664059454,0.005709018016581124,-0.9979293785436307,0.02,-1.0179293785436307,-823.0392321476763,0.0,-823.0392321476763,-14.496665741730908,4143556.957632897,,,,,,,,
2052,NORMAL,Investment Grade Bonds - Obligations,1072.569987532233,0.0075732826412399055,-0.9982874040151319,0.02,-1.018287404015132,-1092.18450822874,0.0,-1092.18450822874,-19.614520696507043,4143556.957632897,,,,,,,,
2052,NORMAL,Government ZC Bonds - Obligations,1422.026774906779,0.010040753344738014,-0.998283228996484,0.02,-1.018283228996484,-1448.0260160715313,0.0,-1448.0260160715313,-25.99924116475222,4143556.957632897,,,,,,,,
2053,ASK,Emerging Markets - Equities,30739.44,0.21550482468412668,-0.9965544965182065,0.02,-1.0165544965182065,-31248.315952451616,-5312.213711916775,-25936.10224053484,4803.337759465157,4667716.912773458,,,,,,,,
2053,ASK,Developed Markets - Equities,8175.53,0.05731614366916959,-0.9975647122791488,0.02,-1.0175647122791487,-8319.130832179548,-1414.2522414705231,-6904.878590709024,1270.6514092909752,4667716.912773458,,,,,,,,
2053,NORMAL,Emerging Markets State - Obligations,24338.046371665638,0.17062660921864384,-0.9980135051245437,0.02,-1.0180135051245436,-24776.459894703017,0.0,-24776.459894703017,-438.4135230373795,4667716.912773458,,,,,,,,
2053,NORMAL,High Yield Bonds - Obligations,29151.629299413988,0.2043731688484521,-0.9979629937407667,0.02,-1.0179629937407666,-29675.279834052508,0.0,-29675.279834052508,-523.6505346385202,4667716.912773458,,,,,,,,
2053,NORMAL,Investment Grade Bonds - Obligations,27275.96840227777,0.19122348320667684,-0.9983718996655451,0.02,-1.018371899665545,-27777.079757044994,0.0,-27777.079757044994,-501.11135476722484,4667716.912773458,,,,,,,,
2053,NORMAL,Government ZC Bonds - Obligations,22958.602569395618,0.16095575006279045,-0.9983573178769499,0.02,-1.0183573178769498,-23380.06093477257,0.0,-23380.06093477257,-421.4583653769514,4667716.912773458,,,,,,,,
2054,ASK,Emerging Markets - Equities,5519.32,0.04354339533405674,-0.9962793384844043,0.02,-1.0162793384844042,-5609.170878483742,-953.5590493422362,-4655.611829141506,863.708170858494,5258183.102239301,,,,,,,,
2054,ASK,Developed Markets - Equities,9439.35,0.0744695630524283,-0.9976359662046977,0.02,-1.0176359662046977,-9605.822057594312,-1632.9897497910333,-7972.832307803279,1466.5176921967213,5258183.102239301,,,,,,,,
2054,NORMAL,Emerging Markets State - Obligations,40744.25946002879,0.32144238733420333,-0.997897153531928,0.02,-1.017897153531928,-41473.46572712963,0.0,-41473.46572712963,-729.2062671008389,5258183.102239301,,,,,,,,
2054,NORMAL,High Yield Bonds - Obligations,45621.07624851855,0.35991690256306746,-0.9980056403632682,0.02,-1.0180056403632682,-46442.51294043461,0.0,-46442.51294043461,-821.4366919160602,5258183.102239301,,,,,,,,
2054,NORMAL,Investment Grade Bonds - Obligations,13389.333778026461,0.10563204415693342,-0.9984273340950959,0.02,-1.0184273340950958,-13636.063504864906,0.0,-13636.063504864906,-246.72972683844455,5258183.102239301,,,,,,,,
2054,NORMAL,Government ZC Bonds - Obligations,12041.131783362753,0.09499571713769814,-0.9983857361719212,0.02,-1.018385736171921,-12262.516855542994,0.0,-12262.516855542994,-221.38507218024097,5258183.102239301,,,,,,,,
2055,ASK,Emerging Markets - Equities,23914.93,0.19270346105194275,-0.9948613888338099,0.02,-1.0148613888338098,-24270.339073663345,-4125.957642522769,-20144.381431140577,3770.5485688594244,5923343.264672574,,,,,,,,
2055,ASK,Developed Markets - Equities,19387.94,0.1562255520157242,-0.9968110695768234,0.02,-1.0168110695768233,-19713.872008291273,-3351.3582414095167,-16362.513766881757,3025.426233118242,5923343.264672574,,,,,,,,
2055,NORMAL,Emerging Markets State - Obligations,6758.954092898861,0.0544627915194736,-0.9974948515669276,0.02,-1.0174948515669275,-6877.200991501803,0.0,-6877.200991501803,-118.24689860294257,5923343.264672574,,,,,,,,
2055,NORMAL,High Yield Bonds - Obligations,38563.43912608266,0.31073928251774247,-0.9976488390686992,0.02,-1.017648839068699,-39244.03905715446,0.0,-39244.03905715446,-680.5999310718034,5923343.264672574,,,,,,,,
2055,NORMAL,Investment Grade Bonds - Obligations,9386.902467681568,0.07563846492878133,-0.9982969630907331,0.02,-1.018296963090733,-9558.654275669049,0.0,-9558.654275669049,-171.7518079874808,5923343.264672574,,,,,,,,
2055,NORMAL,Government ZC Bonds - Obligations,26090.065384878606,0.21023042504149475,-0.9983366716401513,0.02,-1.0183366716401512,-26568.4703469112,0.0,-26568.4703469112,-478.4049620325932,5923343.264672574,,,,,,,,
2056,ASK,Emerging Markets - Equities,9196.55,0.0705388650091869,-0.9963495449388596,0.02,-1.0163495449388595,-9346.909407507468,-1588.9745992762696,-7757.934808231199,1438.6151917688007,6672646.187653654,,,,,,,,
2056,ASK,Developed Markets - Equities,17516.62,0.13435500199501155,-0.9972149833991977,0.02,-1.0172149833991977,-17818.168322510053,-3029.088614826709,-14789.079707683344,2727.540292316655,6672646.187653654,,,,,,,,
2056,NORMAL,Emerging Markets State - Obligations,30883.33364207264,0.23687962364276197,-0.9977075954739998,0.02,-1.0177075954739998,-31430.20322109503,0.0,-31430.20322109503,-546.8695790223901,6672646.187653654,,,,,,,,
2056,NORMAL,High Yield Bonds - Obligations,18306.595508387534,0.14041422809030946,-0.997777010086838,0.02,-1.017777010086838,-18632.032041395803,0.0,-18632.032041395803,-325.4365330082692,6672646.187653654,,,,,,,,
2056,NORMAL,Investment Grade Bonds - Obligations,40478.504630162046,0.31047596912763453,-0.9982313171980799,0.02,-1.01823131719808,-41216.48108777848,0.0,-41216.48108777848,-737.9764576164307,6672646.187653654,,,,,,,,
2056,NORMAL,Government ZC Bonds - Obligations,13994.041498792638,0.107336316794482,-0.9983716667841719,0.02,-1.0183716667841718,-14251.135366172328,0.0,-14251.135366172328,-257.09386737969,6672646.187653654,,,,,,,,
2057,ASK,Emerging Markets - Equities,39693.95,0.3087155695153709,-0.9970019891179994,0.02,-1.0170019891179993,-40368.82610595041,-6862.7004380115695,-33506.12566793884,6187.824332061159,7516735.930391842,,,,,,,,
2057,ASK,Developed Markets - Equities,6899.86,0.053662943835932855,-0.9975600416024675,0.02,-1.0175600416024675,-7021.021828651201,-1193.5737108707042,-5827.448117780496,1072.411882219503,7516735.930391842,,,,,,,,
2057,NORMAL,Emerging Markets State - Obligations,14106.803621982994,0.10971419861721943,-0.9978128055969794,0.02,-1.0178128055969793,-14358.08537249614,0.0,-14358.08537249614,-251.2817505131461,7516735.930391842,,,,,,,,
2057,NORMAL,High Yield Bonds - Obligations,24207.838831500136,0.18827394984885293,-0.9977618197053371,0.02,-1.017761819705337,-24637.8141002811,0.0,-24637.8141002811,-429.97526878096323,7516735.930391842,,,,,,,,
2057,NORMAL,Investment Grade Bonds - Obligations,26825.497290079747,0.2086325163769292,-0.9982750709857818,0.02,-1.0182750709857817,-27315.73515728485,0.0,-27315.73515728485,-490.2378672051018,7516735.930391842,,,,,,,,
2057,NORMAL,Government ZC Bonds - Obligations,16843.796479767498,0.13100087602902766,-0.9983588311399398,0.02,-1.0183588311399399,-17153.028895095063,0.0,-17153.028895095063,-309.23241532756583,7516735.930391842,,,,,,,,
2058,ASK,Emerging Markets - Equities,35451.29,0.2659087555928253,-0.9964065334223917,0.02,-1.0164065334223917,-36032.9227742519,-6125.5968716228235,-29907.325902629076,5543.964097370925,8467603.02558641,,,,,,,,
2058,ASK,Developed Markets - Equities,42453.59,0.31843076196516434,-0.997220551512228,0.02,-1.017220551512228,-43184.664233474,-7341.392919690581,-35843.27131378342,6610.318686216575,8467603.02558641,,,,,,,,
2058,NORMAL,Emerging Markets State - Obligations,1956.3419014250346,0.014673893122705341,-0.9975070081118522,0.02,-1.0175070081118522,-1990.591594962839,0.0,-1990.591594962839,-34.24969353780443,8467603.02558641,,,,,,,,
2058,NORMAL,High Yield Bonds - Obligations,17915.978686302853,0.13438200972947312,-0.9977843046044844,0.02,-1.0177843046044843,-18234.601908547513,0.0,-18234.601908547513,-318.6232222446597,8467603.02558641,,,,,,,,
2058,NORMAL,Investment Grade Bonds - Obligations,5450.155942900118,0.040879871636925254,-0.9981076934353925,0.02,-1.0181076934353925,-5548.845695889237,0.0,-5548.845695889237,-98.68975298911846,8467603.02558641,,,,,,,,
2058,NORMAL,Government ZC Bonds - Obligations,30093.900008275923,0.2257246916017884,-0.9983026379562144,0.02,-1.0183026379562143,-30644.697764817913,0.0,-30644.697764817913,-550.7977565419897,8467603.02558641,,,,,,,,
2059,ASK,Emerging Markets - Equities,17214.21,0.1229857966603786,-0.9962983159324444,0.02,-1.0162983159324444,-17494.77263310744,-2974.1113476282653,-14520.661285479175,2693.5487145208235,9538754.80832309,,,,,,,,
2059,ASK,Developed Markets - Equities,33374.48,0.2384417879720227,-0.9969338044109659,0.02,-1.016933804410966,-33939.6369166377,-5769.738275828409,-28169.89864080929,5204.581359190715,9538754.80832309,,,,,,,,
2059,NORMAL,Emerging Markets State - Obligations,32344.033627842626,0.23107983130973195,-0.9974128574991992,0.02,-1.0174128574991992,-32907.23567635356,0.0,-32907.23567635356,-563.2020485109315,9538754.80832309,,,,,,,,
2059,NORMAL,High Yield Bonds - Obligations,17248.945620100185,0.12323396302470863,-0.9975242259326671,0.02,-1.0175242259326671,-17551.22004024711,0.0,-17551.22004024711,-302.27442014692497,9538754.80832309,,,,,,,,
2059,NORMAL,Investment Grade Bonds - Obligations,20565.018381113754,0.14692542782599982,-0.9979533863517474,0.02,-1.0179533863517474,-20934.230101440677,0.0,-20934.230101440677,-369.21172032692266,9538754.80832309,,,,,,,,
2059,NORMAL,Government ZC Bonds - Obligations,19222.401100621013,0.13733318654095736,-0.998225400761476,0.02,-1.018225400761476,-19572.737064277666,0.0,-19572.737064277666,-350.3359636566529,9538754.80832309,,,,,,,,
2060,ASK,Emerging Markets - Equities,23236.46,0.17033224515405532,-0.9963500216985621,0.02,-1.0163500216985621,-23616.376625197772,-4014.7840262836216,-19601.59259891415,3634.8674010858485,10745407.291575963,,,,,,,,
2060,ASK,Developed Markets - Equities,18842.07,0.1381196656655046,-0.996831886728271,0.02,-1.016831886728271,-19159.217587966155,-3257.0669899542468,-15902.15059801191,2939.919401988091,10745407.291575963,,,,,,,,
2060,NORMAL,Emerging Markets State - Obligations,31463.758258615013,0.23064152565297577,-0.9977505561429448,0.02,-1.0177505561429447,-32022.2574660526,0.0,-32022.2574660526,-558.4992074375878,10745407.291575963,,,,,,,,
2060,NORMAL,High Yield Bonds - Obligations,23384.258140309925,0.17141566272577596,-0.9976147885407918,0.02,-1.0176147885407918,-23796.166902634774,0.0,-23796.166902634774,-411.9087623248488,10745407.291575963,,,,,,,,
2060,NORMAL,Investment Grade Bonds - Obligations,35417.669430902955,0.2596252248530909,-0.997998252023601,0.02,-1.017998252023601,-36055.125571408935,0.0,-36055.125571408935,-637.4561405059794,10745407.291575963,,,,,,,,
2060,NORMAL,Government ZC Bonds - Obligations,4074.2324345681723,0.029865700621328272,-0.9983161409482841,0.02,-1.0183161409482842,-4148.856650095794,0.0,-4148.856650095794,-74.6242155276218,10745407.291575963,,,,,,,,
2061,ASK,Emerging Markets - Equities,38357.51,0.2568998001710837,-0.9966957503724438,0.02,-1.0166957503724439,-38997.91741186852,-6629.645960017649,-32368.27145185087,5989.238548149132,12104701.313960321,,,,,,,,
2061,ASK,Developed Markets - Equities,10197.38,0.06829705276146979,-0.9969776923943741,0.02,-1.016977692394374,-10370.507980868542,-1762.9863567476523,-8607.521624120891,1589.8583758791092,12104701.313960321,,,,,,,,
2061,NORMAL,Emerging Markets State - Obligations,41159.09915512226,0.2756634710692307,-0.997794304376618,0.02,-1.017794304376618,-41891.496693355904,0.0,-41891.496693355904,-732.397538233643,12104701.313960321,,,,,,,,
2061,NORMAL,High Yield Bonds - Obligations,6819.4576213254595,0.04567338443485211,-0.9976610962463814,0.02,-1.0176610962463815,-6939.896718723808,0.0,-6939.896718723808,-120.43909739834817,12104701.313960321,,,,,,,,
2061,NORMAL,Investment Grade Bonds - Obligations,12796.667278483867,0.08570580485277461,-0.9980029240195942,0.02,-1.0180029240195942,-13027.04470720244,0.0,-13027.04470720244,-230.37742871857336,12104701.313960321,,,,,,,,
2061,NORMAL,Government ZC Bonds - Obligations,39979.11018670843,0.2677604833573173,-0.998235958769788,0.02,-1.018235958769788,-40708.16759172606,0.0,-40708.16759172606,-729.0574050176292,12104701.313960321,,,,,,,,
2062,ASK,Emerging Markets - Equities,17374.49,0.11458634984530855,-0.9965470684992973,0.02,-1.0165470684992972,-17661.986876170355,-3002.5377689489605,-14659.449107221393,2715.0408927786075,13635946.030176306,,,,,,,,
2062,ASK,Developed Markets - Equities,12961.53,0.08548247523296867,-0.9966696859689161,0.02,-1.0166696859689162,-13177.594634776686,-2240.191087912037,-10937.403546864649,2024.1264531353518,13635946.030176306,,,,,,,,
2062,NORMAL,Emerging Markets State - Obligations,1445.9192464472783,0.009535969609552436,-0.9980621366468587,0.02,-1.0180621366468587,-1472.0356374569321,0.0,-1472.0356374569321,-26.116391009653853,13635946.030176306,,,,,,,,
2062,NORMAL,High Yield Bonds - Obligations,5445.741208169551,0.035915161092286985,-0.9976936778040058,0.02,-1.0176936778040058,-5542.0963985109,0.0,-5542.0963985109,-96.35519034134904,13635946.030176306,,,,,,,,
2062,NORMAL,Investment Grade Bonds - Obligations,40002.33603333206,0.2638190629678902,-0.9980619339367637,0.02,-1.0180619339367636,-40724.85558408232,0.0,-40724.85558408232,-722.5195507502576,13635946.030176306,,,,,,,,
2062,NORMAL,Government ZC Bonds - Obligations,74397.90757182101,0.4906610015478791,-0.9982912254585806,0.02,-1.0182912254585805,-75758.73647286382,0.0,-75758.73647286382,-1360.8289010428125,13635946.030176306,,,,,,,,
2063,ASK,Emerging Markets - Equities,14442.45,0.09637741530237126,-0.9962869664354916,0.02,-1.0162869664354917,-14677.673698396267,-2495.2045287273654,-12182.469169668902,2259.980830331099,15360893.202993609,,,,,,,,
2063,ASK,Developed Markets - Equities,26943.7,0.17980080697405915,-0.9962187012682181,0.02,-1.016218701268218,-27380.691821360488,-4654.717609631283,-22725.974211729204,4217.725788270796,15360893.202993609,,,,,,,,
2063,NORMAL,Emerging Markets State - Obligations,53038.396174201866,0.35393603821046654,-0.9982033706947047,0.02,-1.0182033706947047,-54003.87376081347,0.0,-54003.87376081347,-965.4775866116033,15360893.202993609,,,,,,,,
2063,NORMAL,High Yield Bonds - Obligations,13250.060657330603,0.08842035795541352,-0.9974899346046732,0.02,-1.017489934604673,-13481.803351735267,0.0,-13481.803351735267,-231.74269440466378,15360893.202993609,,,,,,,,
2063,NORMAL,Investment Grade Bonds - Obligations,308.88209504056454,0.002061233236271616,-0.9980447629400576,0.02,-1.0180447629400575,-314.4557992219998,0.0,-314.4557992219998,-5.573704181435289,15360893.202993609,,,,,,,,
2063,NORMAL,Government ZC Bonds - Obligations,41869.56553718717,0.2794041527792957,-0.9983541023657159,0.02,-1.0183541023657159,-42638.04382906475,0.0,-42638.04382906475,-768.4782918775818,15360893.202993609,,,,,,,,
2064,ASK,Emerging Markets - Equities,28794.22,0.18783003499199086,-0.9961931445892045,0.02,-1.0161931445892045,-29260.488967793364,-4974.283124524873,-24286.205843268493,4508.0141567315095,17304046.1931723,,,,,,,,
2064,ASK,Developed Markets - Equities,42854.76,0.2795495439839443,-0.9960579406654415,0.02,-1.0160579406654415,-43542.91919331174,-7402.296262862997,-36140.62293044874,6714.137069551259,17304046.1931723,,,,,,,,
2064,NORMAL,Emerging Markets State - Obligations,5077.749242417462,0.03312309963193401,-0.998253631861705,0.02,-1.018253631861705,-5170.436607774602,0.0,-5170.436607774602,-92.68736535714015,17304046.1931723,,,,,,,,
2064,NORMAL,High Yield Bonds - Obligations,15699.403034976054,0.10241011638491751,-0.9975194928512209,0.02,-1.0175194928512208,-15974.448614215751,0.0,-15974.448614215751,-275.04557923969696,17304046.1931723,,,,,,,,
2064,NORMAL,Investment Grade Bonds - Obligations,40583.783207593246,0.2647355413687056,-0.9981162078655744,0.02,-1.0181162078655743,-41319.00746015341,0.0,-41319.00746015341,-735.2242525601614,17304046.1931723,,,,,,,,
2064,NORMAL,Government ZC Bonds - Obligations,20289.417673007167,0.13235163277519077,-0.9983539354749493,0.02,-1.0183539354749493,-20661.808335801838,0.0,-20661.808335801838,-372.3906627946708,17304046.1931723,,,,,,,,
2065,ASK,Emerging Markets - Equities,8338.73,0.05210806215137816,-0.9964795564169567,0.02,-1.0164795564169566,-8476.148571480768,-1440.9452571517306,-7035.203314329037,1303.5266856709625,19493008.0366086,,,,,,,,
2065,ASK,Developed Markets - Equities,24807.09,0.15501753714472488,-0.9966582384422914,0.02,-1.0166582384422913,-25220.33242027938,-4287.456511447495,-20932.875908831884,3874.2140911681145,19493008.0366086,,,,,,,,
2065,NORMAL,Emerging Markets State - Obligations,26713.425322915933,0.16693007532354479,-0.9982915372582364,0.02,-1.0182915372582364,-27202.054937505167,0.0,-27202.054937505167,-488.6296145892338,19493008.0366086,,,,,,,,
2065,NORMAL,High Yield Bonds - Obligations,38955.443176124085,0.2434294735716295,-0.9976557582584251,0.02,-1.0176557582584251,-39643.23106369155,0.0,-39643.23106369155,-687.7878875674651,19493008.0366086,,,,,,,,
2065,NORMAL,Investment Grade Bonds - Obligations,5503.866427630365,0.03439322461380171,-0.9981558976681532,0.02,-1.018155897668153,-5603.794063269605,0.0,-5603.794063269605,-99.92763563924018,19493008.0366086,,,,,,,,
2065,NORMAL,Government ZC Bonds - Obligations,55709.07840096591,0.3481216108104628,-0.9983606895951107,0.02,-1.0183606895951107,-56731.93549711573,0.0,-56731.93549711573,-1022.857096149819,19493008.0366086,,,,,,,,
2066,ASK,Emerging Markets - Equities,13501.7,0.08729800684200585,-0.997360870560919,0.02,-1.017360870560919,-13736.10126605236,-2335.1372152289014,-11400.964050823459,2100.735949176543,21958873.553239588,,,,,,,,
2066,ASK,Developed Markets - Equities,8934.53,0.05776803373427839,-0.9971321056152573,0.02,-1.0171321056152574,-9087.597311582686,-1544.8915429690567,-7542.705768613629,1391.8242313863718,21958873.553239588,,,,,,,,
2066,NORMAL,Emerging Markets State - Obligations,28667.43079313993,0.185355145612942,-0.9982743999541938,0.02,-1.0182743999541937,-29191.310889112938,0.0,-29191.310889112938,-523.880095973007,21958873.553239588,,,,,,,,
2066,NORMAL,High Yield Bonds - Obligations,33596.0976213825,0.2172224505074284,-0.9977505748610191,0.02,-1.0177505748610192,-34192.447667248955,0.0,-34192.447667248955,-596.3500458664566,21958873.553239588,,,,,,,,
2066,NORMAL,Investment Grade Bonds - Obligations,21008.82860439261,0.13583688448482742,-0.9982282448624811,0.02,-1.018228244862481,-21391.782676467374,0.0,-21391.782676467374,-382.95407207476455,21958873.553239588,,,,,,,,
2066,NORMAL,Government ZC Bonds - Obligations,48953.597935206984,0.31651951439363213,-0.9982771969309207,0.02,-1.0182771969309206,-49848.33248514587,0.0,-49848.33248514587,-894.734549938883,21958873.553239588,,,,,,,,
2067,ASK,Emerging Markets - Equities,2350.51,0.015223893056766406,-0.9962206660052816,0.02,-1.0162206660052815,-2388.6368376520745,-406.0682624008527,-1982.5685752512218,367.9414247487784,24736671.057724394,,,,,,,,
2067,ASK,Developed Markets - Equities,48408.26,0.3135328815040748,-0.9964477736203152,0.02,-1.0164477736203152,-49204.468101833365,-8364.759577311672,-40839.708524521695,7568.551475478309,24736671.057724394,,,,,,,,
2067,NORMAL,Emerging Markets State - Obligations,25799.20249499524,0.1670974808589066,-0.9980333483889271,0.02,-1.018033348388927,-26264.448501743962,0.0,-26264.448501743962,-465.2460067487227,24736671.057724394,,,,,,,,
2067,NORMAL,High Yield Bonds - Obligations,13827.90313036214,0.08956120946346054,-0.9973494101823024,0.02,-1.0173494101823024,-14067.809093731936,0.0,-14067.809093731936,-239.90596336979615,24736671.057724394,,,,,,,,
2067,NORMAL,Investment Grade Bonds - Obligations,5005.508539080403,0.032419911718601965,-0.9980569258874686,0.02,-1.0180569258874685,-5095.892635799669,0.0,-5095.892635799669,-90.38409671926547,24736671.057724394,,,,,,,,
2067,NORMAL,Government ZC Bonds - Obligations,59004.72968680685,0.38216459176747064,-0.9982967926404349,0.02,-1.018296792640435,-60084.32699069127,0.0,-60084.32699069127,-1079.5973038844168,24736671.057724394,,,,,,,,
2068,ASK,Emerging Markets - Equities,46415.11,0.28847922138706034,-0.996031500647694,0.02,-1.0160315006476939,-47159.213866027785,-8017.066357224724,-39142.147508803064,7272.9624911969395,27865859.946526535,,,,,,,,
2068,ASK,Developed Markets - Equities,3132.07,0.019466443469158427,-0.9964542423939355,0.02,-1.0164542423939356,-3183.605838974774,-541.2129926257116,-2642.3928463490624,489.6771536509377,27865859.946526535,,,,,,,,
2068,NORMAL,Emerging Markets State - Obligations,22141.65303952685,0.13761481614640456,-0.9980028041240349,0.02,-1.0180028041240348,-22540.26488217979,0.0,-22540.26488217979,-398.61184265293923,27865859.946526535,,,,,,,,
2068,NORMAL,High Yield Bonds - Obligations,21048.82617415411,0.13082267791310961,-0.9972545075543333,0.02,-1.0172545075543333,-21412.013304385902,0.0,-21412.013304385902,-363.18713023179225,27865859.946526535,,,,,,,,
2068,NORMAL,Investment Grade Bonds - Obligations,13445.687861286611,0.08356764780342889,-0.9980182253269752,0.02,-1.0180182253269752,-13687.955294847448,0.0,-13687.955294847448,-242.26743356083716,27865859.946526535,,,,,,,,
2068,NORMAL,Government ZC Bonds - Obligations,54712.50017410209,0.3400491661091479,-0.9982362644256937,0.02,-1.0182362644256937,-55710.25179466783,0.0,-55710.25179466783,-997.7516205657375,27865859.946526535,,,,,,,,
2069,ASK,Emerging Markets - Equities,25921.91,0.15987002032026146,-0.9933588213594221,0.02,-1.013358821359422,-26268.196164985016,-4465.593348047453,-21802.602816937564,4119.307183062437,31390891.229762137,,,,,,,,
2069,ASK,Developed Markets - Equities,28489.18,0.17570332531466956,-0.9955098016853192,0.02,-1.0155098016853192,-28931.041531977364,-4918.277060436152,-24012.76447154121,4476.415528458789,31390891.229762137,,,,,,,,
2069,NORMAL,Emerging Markets State - Obligations,25052.877183201384,0.15451037305350646,-0.9976699253096968,0.02,-1.0176699253096968,-25495.55965182156,0.0,-25495.55965182156,-442.6824686201762,31390891.229762137,,,,,,,,
2069,NORMAL,High Yield Bonds - Obligations,33055.61717586068,0.20386623476447646,-0.9969078860518672,0.02,-1.0169078860518672,-33614.51778444428,0.0,-33614.51778444428,-558.9006085836008,31390891.229762137,,,,,,,,
2069,NORMAL,Investment Grade Bonds - Obligations,22384.913257887216,0.1380560513251423,-0.9978454471813071,0.02,-1.017845447181307,-22784.38204508898,0.0,-22784.38204508898,-399.4687872017639,31390891.229762137,,,,,,,,
2069,NORMAL,Government ZC Bonds - Obligations,27239.165039383108,0.16799402005304134,-0.998240046624737,0.02,-1.018240046624737,-27736.008679720362,0.0,-27736.008679720362,-496.8436403372543,31390891.229762137,,,,,,,,
2070,ASK,Emerging Markets - Equities,37592.9,0.22832771026115534,-0.9933716627346889,0.02,-1.013371662734689,-38095.579580018886,-6476.2485286032115,-31619.331051415676,5973.568948584327,35361838.97032705,,,,,,,,
2070,ASK,Developed Markets - Equities,49196.88,0.29880671516144874,-0.9956148586302627,0.02,-1.0156148586302627,-49965.08232625,-8494.0639954625,-41471.0183307875,7725.8616692125,35361838.97032705,,,,,,,,
2070,NORMAL,Emerging Markets State - Obligations,16951.04795715732,0.102955450805465,-0.9977357403970363,0.02,-1.0177357403970362,-17251.687343183174,0.0,-17251.687343183174,-300.63938602585404,35361838.97032705,,,,,,,,
2070,NORMAL,High Yield Bonds - Obligations,13059.633754493994,0.07932019801645813,-0.9969589087988399,0.02,-1.0169589087988398,-13281.110892282708,0.0,-13281.110892282708,-221.47713778871366,35361838.97032705,,,,,,,,
2070,NORMAL,Investment Grade Bonds - Obligations,4763.361465382978,0.028931192234095186,-0.9978037196766655,0.02,-1.0178037196766654,-4848.167017631286,0.0,-4848.167017631286,-84.80555224830823,35361838.97032705,,,,,,,,
2070,NORMAL,Government ZC Bonds - Obligations,43080.67013681234,0.261658737922706,-0.9982320222166152,0.02,-1.0182320222166152,-43866.11787185338,0.0,-43866.11787185338,-785.447735041038,35361838.97032705,,,,,,,,
2071,ASK,Emerging Markets - Equities,1303.84,0.10594243584877198,-0.9917133766298251,0.02,-1.011713376629825,-1319.1123689850308,-224.24910272745524,-1094.8632662575756,208.97673374242436,39835111.60007343,,,,,,,,
2071,ASK,Developed Markets - Equities,3112.27,0.25288491288736165,-0.9953801533591156,0.02,-1.0153801533591156,-3160.1371898949747,-537.2233222821458,-2622.9138676128287,489.3561323871711,39835111.60007343,,,,,,,,
2071,NORMAL,Emerging Markets State - Obligations,2098.481344920831,0.17051035806856663,-0.9974336501490791,0.02,-1.017433650149079,-2135.0655345325495,0.0,-2135.0655345325495,-36.58418961171856,39835111.60007343,,,,,,,,
2071,NORMAL,High Yield Bonds - Obligations,2796.4335243311525,0.2272218824831333,-0.9968299911101427,0.02,-1.0168299911101426,-2843.4974756857505,0.0,-2843.4974756857505,-47.063951354597975,39835111.60007343,,,,,,,,
